zone_or_farm,price_id,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap
zone5,R05P6179775281,OUTCOME_ORACLE,2.3860800678878804,1.5995865932419793,0.78649347464590158,0.67932657948054076,0.44808499257230638,0.014951779595270699,0.64671076660870419,0.097714708826962995,0.0014051829740808,0.096309525852882105
zone5,R05P6179775281,STATE_ORACLE,2.6456785386230579,1.6440537438034946,1.001624794819564,0.65407302745178053,0.4605757652019456,0.11452446340267169,0.48959112652649689,0.094067304722735001,0.012337278107089599,0.081730026615645296
zone5,R10,CLARA,3.4369336891368008,1.7512041415724791,1.685729547564325,0.68418403116140236,0.49067419154154751,0.046657049839156098,0.61181219724098679,0.1084106373974046,0.0042945444444811003,0.1041160929529234
zone5,R10,FEASIBLE_STATE_ORACLE,3.4114272001185117,1.7411811725891768,1.6702460275293385,0.6835706263783955,0.48785875081590058,0.046374048333666998,0.61017167742187195,0.1072250318892428,0.0041091338011823002,0.1031158980880605
zone5,R10,OUTCOME_ORACLE,2.9961187475433309,1.6083514194393274,1.3877673281040059,0.70643426196376602,0.45054702240302219,0.0087695301986158002,0.73801937054874489,0.12338283664825821,0.00069271427567259996,0.1226901223725855
zone5,R10,STATE_ORACLE,3.3983106202508848,1.7202068467465532,1.6781037735043349,0.6800634736214356,0.48196708625336609,0.073196236648065599,0.59926596291021017,0.1082120047156868,0.0063674537649788003,0.10184455095070789
zone5,R20,CLARA,5.102794879886777,1.7934215189724416,3.309373360914337,0.69336337982337826,0.50253300541794099,0.029721924507801201,0.66784708468173659,0.1138651835054745,0.0024370457001843,0.11142813780529021
zone5,R20,FEASIBLE_STATE_ORACLE,5.0636539979152726,1.7864694225617761,3.2771845753534983,0.6943529039005506,0.50058016934752914,0.026825369457539099,0.67373540128744003,0.1139994543872761,0.0020550094046028998,0.1119444449826732
zone5,R20,OUTCOME_ORACLE,4.3810576673709773,1.6139904031215635,2.7670672642494161,0.7242488165530564,0.45213100658342548,0.0054645060774593003,0.78245024917636008,0.14074745436749789,0.00045157145257390002,0.1402958829149239
zone5,R20,STATE_ORACLE,5.0503468579266952,1.7722256959629303,3.278121161963766,0.6925499896785613,0.496579122550101,0.042412103752546497,0.66783230482013911,0.1144684592220402,0.0032068034103284,0.1112616558117118
