zone,predictor,horizon,target_coverage,price_id,price_ratio,method,n,window_count,mean_errf,mean_capacity_cost,mean_exceedance_cost,coverage,width,interval_score,tuwr,towr,ard,under_gap,over_gap,relative_excess,overall_gap_pp,TUWR_pct
zone6,GBR,1,0.99,R01,1.0,Static,8472,7971,2.81017667860256,2.8066617018878133,0.0035149767147471486,0.9794617563739377,0.7883881185078127,0.9858587204598996,0.22845314264207753,0.0,0.015279674534473181,0.01314443428858182,0.002135240245891361,0.0,-1.053824362606226,22.845314264207754
zone6,GBR,1,0.99,R01,1.0,TSC,8472,7971,2.9600189010271634,2.958119791551804,0.0018991094753592563,0.9907932011331445,0.8309325257167989,0.9376240692763077,0.0,0.0,0.006912020359517545,0.003348746348369982,0.003563274011147562,5.332128174201367,0.07932011331445166,0.0
zone6,GBR,3,0.1,R01,1.0,ACI,8460,7959,0.6788933725102888,0.287990004879007,0.3909033676312819,0.23085106382978723,0.0808933937707739,0.32490298654935196,0.0,1.0,0.1279853894064222,0.0,0.1279853894064222,14.611071982974355,13.085106382978722,0.0
zone6,GBR,3,0.1,R01,1.0,AgACI,8460,7959,0.726215593235078,0.36052705675939567,0.3656885364756822,0.27624113475177303,0.10126897014166959,0.329538967941721,0.0,1.0,0.17448934719006334,0.0,0.17448934719006334,22.60002969783379,17.624113475177303,0.0
zone6,GBR,3,0.1,R01,1.0,EEE,8460,7959,0.6468374733815645,0.2379714363703794,0.40886603701118523,0.16914893617021276,0.06684323407733915,0.32206547940267327,0.0,0.7923105917828873,0.06696058370577783,0.0,0.06696058370577783,9.199381264980921,6.914893617021275,0.0
zone6,GBR,3,0.1,R01,1.0,EnbPI-RH,8460,7959,0.6015501395494335,0.16010609690679586,0.44144404264263754,0.10957446808510639,0.044970947711164035,0.32052902676399647,0.06219374293252921,0.09875612514134942,0.025306032703318795,0.008708021467162066,0.01659801123615673,1.553954033073901,0.9574468085106382,6.219374293252921
zone6,GBR,3,0.1,R01,1.0,Static,8460,7959,0.5923453648624275,0.14326258693631894,0.44908277792610846,0.09007092198581562,0.04023962468574914,0.32056595297920015,0.18356577459479834,0.058424425179042595,0.028793549081901897,0.02063342487390735,0.008160124207994541,0.0,-0.9929078014184384,18.356577459479833
zone6,GBR,3,0.1,R01,1.0,TSC,8460,7959,0.6583004821030171,0.25637645241215196,0.4019240296908651,0.21170212765957447,0.07201318240367978,0.32290208982619234,0.0,1.0,0.11025389047439559,0.0,0.11025389047439559,11.13457134182314,11.170212765957446,0.0
zone6,GBR,3,0.2,R01,1.0,ACI,8460,7959,0.8073616436041943,0.48770719619744995,0.31965444740674426,0.3517730496453901,0.13699372841078594,0.36147016619642097,0.0,1.0,0.1504186635076194,0.0,0.1504186635076194,19.361495580525645,15.177304964539006,0.0
zone6,GBR,3,0.2,R01,1.0,AgACI,8460,7959,0.8774852151083634,0.5835358723754273,0.2939493427329362,0.39361702127659576,0.16391189587650992,0.37033699611031345,0.0,1.0,0.19160070360598064,0.0,0.19160070360598064,29.728664291712192,19.361702127659576,0.0
zone6,GBR,3,0.2,R01,1.0,EEE,8460,7959,0.7571954385430811,0.4160092765751922,0.34118616196788887,0.2673758865248227,0.11685386334835397,0.3564508872022085,0.0,0.5265736901620807,0.06557042342002764,2.1090230287365667e-05,0.06554933318974025,11.94485235610545,6.737588652482268,0.0
zone6,GBR,3,0.2,R01,1.0,EnbPI-RH,8460,7959,0.686067841830067,0.30444123551698954,0.38162660631307743,0.21347517730496454,0.08551452597245437,0.35351073827096374,0.049754994346023367,0.16660384470410855,0.03219805072424748,0.011469046721591016,0.020729004002656468,1.4292471276807106,1.347517730496453,4.9754994346023365
zone6,GBR,3,0.2,R01,1.0,Static,8460,7959,0.676400408421088,0.2883528022109018,0.38804760621018614,0.19042553191489361,0.0809953031336657,0.35350064457340313,0.10817941952506596,0.05767056162834527,0.032682228564248926,0.02274424281585986,0.00993798574838906,0.0,-0.9574468085106397,10.817941952506596
zone6,GBR,3,0.2,R01,1.0,TSC,8460,7959,0.7756578048836754,0.442223629964919,0.33343417491875654,0.32659574468085106,0.1242174457611986,0.35837065848504446,0.0,0.9981153411232567,0.12527417299373575,0.0,0.12527417299373575,14.674354897904717,12.659574468085106,0.0
zone6,GBR,3,0.3,R01,1.0,ACI,8460,7959,0.9348551988255868,0.6761659266894239,0.25868927213616316,0.45354609929078016,0.18993157405459887,0.39754736228586945,0.0,1.0,0.15356110782043686,0.0,0.15356110782043686,20.938435763639475,15.354609929078016,0.0
zone6,GBR,3,0.3,R01,1.0,AgACI,8460,7959,1.0267960787532542,0.792463836910362,0.23433224184289222,0.4929078014184397,0.22259952636385116,0.4106671361896073,0.0,1.0,0.19242097894566795,0.0,0.19242097894566795,32.832455516808935,19.29078014184397,0.0
zone6,GBR,3,0.3,R01,1.0,EEE,8460,7959,0.8741644142949018,0.5953348285267893,0.2788295857681124,0.3698581560283688,0.1672262094021734,0.3910059732610116,0.0,0.4579721070486242,0.07054502539802202,0.00019564554053811453,0.0703493798574839,13.087114451387238,6.985815602836881,0.0
zone6,GBR,3,0.3,R01,1.0,EnbPI-RH,8460,7959,0.7860294224594565,0.4664284569782193,0.31960096548123723,0.3081560283687943,0.1310165544727998,0.3875181319055744,0.04560874481718809,0.1096871466264606,0.037821962558110316,0.015963060686015825,0.021858901872094494,1.6854470466274751,0.815602836879431,4.560874481718809
zone6,GBR,3,0.3,R01,1.0,Static,8460,7959,0.7730009015931509,0.4462810935291519,0.3267198080639988,0.27695035460992906,0.1253571827174438,0.38757211695821336,0.15001884658876743,0.021485111194873733,0.04190090284134761,0.03366314863676341,0.008237754204584209,0.0,-2.3049645390070927,15.001884658876744
zone6,GBR,3,0.3,R01,1.0,TSC,8460,7959,0.8989539976416949,0.6280593523505671,0.2708946452911278,0.43368794326241134,0.17641849137514468,0.3938299241930643,0.0,0.978891820580475,0.13212760038052165,0.0,0.13212760038052165,16.29404257989289,13.368794326241135,0.0
zone6,GBR,3,0.4,R01,1.0,ACI,8460,7959,1.0723838461527866,0.8694002108347461,0.2029836353180404,0.5478723404255319,0.24421086735384667,0.43427045098497064,0.0,1.0,0.1477783461669628,0.0,0.1477783461669628,21.09056043420776,14.787234042553187,0.0
zone6,GBR,3,0.4,R01,1.0,AgACI,8460,7959,1.1752544238444356,0.9908102151045259,0.18444420873990958,0.5833333333333334,0.2783148011374927,0.4510153711186814,0.0,1.0,0.18315159837021877,0.0,0.18315159837021877,32.70641603438409,18.333333333333336,0.0
zone6,GBR,3,0.4,R01,1.0,EEE,8460,7959,1.0022073930558648,0.7806108218081054,0.22159657124775947,0.4631205673758865,0.2192700277396217,0.42675745400156884,0.0,0.4123633622314361,0.06456886184552975,0.0006362967350528612,0.06393256511047689,13.166433205625406,6.312056737588651,0.0
zone6,GBR,3,0.4,R01,1.0,EnbPI-RH,8460,7959,0.900161675268172,0.6414377600680656,0.25872391520010635,0.4078014184397163,0.18017647107107124,0.42242732800000987,0.06671692423671316,0.14021862042970223,0.045980740581192905,0.0208281729578375,0.0251525676233554,1.6437184601981514,0.7801418439716268,6.671692423671316
zone6,GBR,3,0.4,R01,1.0,Static,8460,7959,0.8856048252707905,0.6207951012250837,0.26480972404570674,0.37943262411347517,0.17437797139607636,0.4223271512141538,0.1345646437994723,0.03392385978137957,0.04587080214671622,0.03359449320625348,0.012276308940462721,0.0,-2.056737588652485,13.456464379947231
zone6,GBR,3,0.4,R01,1.0,TSC,8460,7959,1.0313354812138509,0.8178207270314368,0.2135147541824141,0.5308510638297872,0.22972224830797328,0.4296424301267131,0.0,0.9517527327553713,0.13001992353669697,0.0,0.13001992353669697,16.455494796846935,13.085106382978717,0.0
zone6,GBR,3,0.5,R01,1.0,ACI,8460,7959,1.2251024653157234,1.0681801569726792,0.15692230834304413,0.6301418439716312,0.300047930875738,0.47636513126118085,0.0,0.9053901243874859,0.12937510096386845,0.0,0.12937510096386845,21.431903374655057,13.01418439716312,0.0
zone6,GBR,3,0.5,R01,1.0,AgACI,8460,7959,1.3227247361818553,1.178683395980104,0.1440413402017512,0.6602836879432624,0.33108816655198087,0.49293236902585863,0.0,0.9984922728986053,0.1594713083122431,0.0,0.1594713083122431,31.10820270360588,16.02836879432624,0.0
zone6,GBR,3,0.5,R01,1.0,EEE,8460,7959,1.1400464806847812,0.9655958115188474,0.17445066916593366,0.5478723404255319,0.2712321035010662,0.46724409132795786,0.0015077271013946476,0.3034300791556728,0.0568022723601314,0.005097553533286665,0.05170471882684472,13.001171742359352,4.78723404255319,0.15077271013946475
zone6,GBR,3,0.5,R01,1.0,EnbPI-RH,8460,7959,1.028971607422636,0.8212107703808281,0.20776083704180803,0.5010638297872341,0.2306745076757798,0.46411365041938424,0.05427817565020731,0.10855635130041462,0.042106420404573436,0.020652720190978767,0.021453700213594676,1.9914532419196052,0.10638297872340718,5.427817565020731
zone6,GBR,3,0.5,R01,1.0,Static,8460,7959,1.0088802293874144,0.7943089227417786,0.21457130664563578,0.47092198581560285,0.22311780890076585,0.4642091646823792,0.2035431586882774,0.021108179419525065,0.04792867014879831,0.03860858327499866,0.00932008687379965,0.0,-2.907801418439715,20.35431586882774
zone6,GBR,3,0.5,R01,1.0,TSC,8460,7959,1.1769754048368943,1.010497302949045,0.1664781018878496,0.6127659574468085,0.2838448819926947,0.4708989290576941,0.0,0.8594044477949491,0.11163911474880191,0.0,0.11163911474880191,16.66155907838003,11.27659574468085,0.0
zone6,GBR,3,0.6,R01,1.0,ACI,8460,7959,1.3864983352421203,1.2683439616792176,0.11815437356290236,0.7134751773049646,0.35627371871465335,0.5222208725951342,0.0,0.867320015077271,0.11235393893705241,0.0,0.11235393893705241,20.616652842810513,11.34751773049646,0.0
zone6,GBR,3,0.6,R01,1.0,AgACI,8460,7959,1.5018787159377052,1.3941697765548928,0.10770893938281242,0.7315602836879432,0.3916180487359104,0.5428946489926694,0.0,0.9280060309084056,0.13170983432951017,0.0,0.13170983432951017,30.654021781158658,13.156028368794326,0.0
zone6,GBR,3,0.6,R01,1.0,EEE,8460,7959,1.2988219964506227,1.1670329326278421,0.1317890638227807,0.6439716312056739,0.3278155644867388,0.5129125642378354,0.016584998115341122,0.26045985676592537,0.05629206827849875,0.00679374652235564,0.04949832175614312,12.989361666369259,4.397163120567393,1.6584998115341123
zone6,GBR,3,0.6,R01,1.0,EnbPI-RH,8460,7959,1.182522819779098,1.0237713422754626,0.15875147750363539,0.6028368794326241,0.28757354472483454,0.5105391030164572,0.1375800980022616,0.14097248398039955,0.04874311202053381,0.023219894818085535,0.02552321720244827,2.8720632449150685,0.28368794326241176,13.758009800226159
zone6,GBR,3,0.6,R01,1.0,Static,8460,7959,1.1495082167874666,0.9818466500017955,0.16766156678567104,0.5663120567375887,0.27579694577155706,0.5112766744031175,0.24462872220128157,0.013569543912551827,0.05395195017320912,0.044193007018110665,0.009758943155098456,0.0,-3.3687943262411313,24.46287222012816
zone6,GBR,3,0.6,R01,1.0,TSC,8460,7959,1.3394270774858985,1.2148688535019716,0.12455822398392642,0.701063829787234,0.34125262091205605,0.5161939467321776,0.0,0.7877874104787034,0.09964999192289055,4.128300396675806e-05,0.09960870891892379,16.521748859629604,10.106382978723405,0.0
zone6,GBR,3,0.7,R01,1.0,ACI,8460,7959,1.5922225208628298,1.5096784977656246,0.08254402309720536,0.7904255319148936,0.4240643187389249,0.5786411410183356,0.0,0.7222012815680362,0.08932251000664121,8.077109471757011e-06,0.08931443289716946,18.87767577736712,9.042553191489366,0.0
zone6,GBR,3,0.7,R01,1.0,AgACI,8460,7959,1.707854341388793,1.6348866534765625,0.0729676879122306,0.8056737588652483,0.4592351489948063,0.5958787593173355,0.0,0.865058424425179,0.10536185450433475,0.0,0.10536185450433475,27.510917607524842,10.567375886524832,0.0
zone6,GBR,3,0.7,R01,1.0,EEE,8460,7959,1.4996650203039295,1.4076804208653049,0.09198459943862475,0.7347517730496453,0.3954131735422059,0.5676689777343872,0.00565397663022993,0.20806633999246135,0.04775994830649939,0.007457415683951671,0.04030253262254774,11.967196621324373,3.4751773049645385,0.565397663022993
zone6,GBR,3,0.7,R01,1.0,EnbPI-RH,8460,7959,1.3799795555347159,1.2676328734650486,0.11234668206966703,0.6999999999999998,0.3560739748342687,0.5664610199085516,0.161703731624576,0.1692423671315492,0.0544513847755461,0.02794904241379927,0.02650234236174683,3.0313037485191874,-1.1102230246251565e-14,16.1703731624576
zone6,GBR,3,0.7,R01,1.0,Static,8460,7959,1.3393789123575461,1.218523658753985,0.12085525360356106,0.675177304964539,0.3422792516008239,0.5685999512329607,0.2593290614398794,0.05578590275160196,0.06184911959506758,0.04438955001525674,0.017459569579810836,0.0,-2.4822695035460973,25.93290614398794
zone6,GBR,3,0.7,R01,1.0,TSC,8460,7959,1.5395546148916075,1.4512369607564077,0.08831765413519986,0.7826241134751774,0.4076481566576842,0.5730370220794069,0.0,0.6441764040708632,0.08179509270726765,0.0002728268088237924,0.08152226589844386,14.945412436105654,8.26241134751774,0.0
zone6,GBR,3,0.8,R01,1.0,ACI,8460,7959,1.8860579566838185,1.8363470043856267,0.049710952298191904,0.8631205673758865,0.5158251352052177,0.6554626416608129,0.0,0.5842442517904259,0.0629502988530504,0.0002831475598154839,0.06266715129323493,15.742703799321633,6.3120567375886445,0.0
zone6,GBR,3,0.8,R01,1.0,AgACI,8460,7959,1.9997850653546443,1.9563864115149836,0.04339865383966048,0.8716312056737588,0.5495440697921157,0.6714504008023977,0.0,0.7308707124010554,0.07162511442571745,9.872022687703014e-06,0.07161524240302979,22.721854681824084,7.163120567375881,0.0
zone6,GBR,3,0.8,R01,1.0,EEE,8460,7959,1.7925072199525742,1.7360269719689072,0.05648024798366724,0.825531914893617,0.48764535081849864,0.6462977327950922,0.07425555974368639,0.24990576705616283,0.04523001812862346,0.010664476872543228,0.03456554125608023,10.001726872647087,2.5531914893616947,7.425555974368639
zone6,GBR,3,0.8,R01,1.0,EnbPI-RH,8460,7959,1.6700441607048755,1.5984485338134842,0.07159562689139161,0.8028368794326242,0.4489997221231551,0.6501110336158281,0.15491895966830008,0.17075009423294388,0.04949877048444708,0.024303124943908978,0.025195645540538093,2.486472347920232,0.28368794326241176,15.491895966830008
zone6,GBR,3,0.8,R01,1.0,Static,8460,7959,1.6295264364602418,1.552925938161535,0.07660049829870669,0.7879432624113475,0.4362124761535065,0.6513824151948174,0.18771202412363358,0.080286468149265,0.048176816900902836,0.03103045967727463,0.01714635722362821,0.0,-1.2056737588652555,18.77120241236336
zone6,GBR,3,0.8,R01,1.0,TSC,8460,7959,1.83595309340385,1.7827144275661513,0.05323866583769849,0.8578014184397164,0.5007598046379492,0.6503066187887878,0.0,0.49981153411232565,0.05838538581659573,0.0007547610073052985,0.05763062480929043,12.667892482433185,5.780141843971631,0.0
zone6,GBR,3,0.9,R01,1.0,ACI,8460,7959,2.343502460627869,2.325559319816008,0.017943140811860513,0.9361702127659575,0.6532443249328529,0.7540484867972379,0.0,0.3818318884281945,0.03801222335900057,0.00128201676448944,0.03673020659451113,11.310425345618924,3.6170212765957444,0.0
zone6,GBR,3,0.9,R01,1.0,AgACI,8460,7959,2.4234986519160877,2.4068193837072074,0.016679268208880386,0.9421985815602837,0.6760701855764484,0.7697739395589223,0.0,0.5307199396909159,0.04182865758440577,0.00014673415540358622,0.041681923429002184,15.110041615676284,4.219858156028367,0.0
zone6,GBR,3,0.9,R01,1.0,EEE,8460,7959,2.2545614996154444,2.2322401556155236,0.022321343999920546,0.9170212765957447,0.6270310765619302,0.752431885550248,0.11081794195250659,0.29438371654730494,0.03921840504011629,0.011784053990989541,0.027434351049126754,7.085955191536519,1.7021276595744705,11.081794195250659
zone6,GBR,3,0.9,R01,1.0,EnbPI-RH,8460,7959,2.153635874720129,2.1238986391314216,0.029737235588707188,0.9,0.5965980663135872,0.7636611875984591,0.19901997738409347,0.21899736147757257,0.04341356595408612,0.022361477572559376,0.02105208838152674,2.2922438880032203,0.0,19.901997738409346
zone6,GBR,3,0.9,R01,1.0,Static,8460,7959,2.1053755327511263,2.072683279807457,0.03269225294366974,0.8904255319148936,0.5822117294248328,0.7658760718049998,0.21296645307199397,0.14851111948737278,0.04581515983702188,0.028413027480121342,0.017402132356900534,0.0,-0.9574468085106425,21.296645307199398
zone6,GBR,3,0.9,R01,1.0,TSC,8460,7959,2.3010331178785273,2.281292990303677,0.019740127574850348,0.9329787234042554,0.6408099627102878,0.7517095558274248,0.004523181304183943,0.35356200527704484,0.0359233931039434,0.00216825516486278,0.03375513793908063,9.293239238499762,3.297872340425534,0.4523181304183943
zone6,GBR,3,0.95,R01,1.0,ACI,8460,7959,2.7157492109519836,2.708495084359732,0.007254126592251853,0.9680851063829787,0.760810550928281,0.8423175912906612,0.0,0.17489634376177912,0.020466497944824396,0.0012797731229695,0.019186724821854895,7.659438976790711,1.8085106382978777,0.0
zone6,GBR,3,0.95,R01,1.0,AgACI,8460,7959,2.7415368957834625,2.735614914234239,0.005921981549223581,0.9719858156028369,0.768428480668311,0.8349675991989131,0.0,0.1948737278552582,0.022948414194173747,0.0005878340782223159,0.02236058011595143,8.681730604556325,2.1985815602836967,0.0
zone6,GBR,3,0.95,R01,1.0,EEE,8460,7959,2.641143363831349,2.6321672917968355,0.008976072034513583,0.9578014184397163,0.739370159758928,0.8402249017197546,0.12589521296645306,0.1760271390878251,0.027157485685567112,0.010060488575377368,0.017096997110189742,4.701867043047914,0.7801418439716379,12.589521296645307
zone6,GBR,3,0.95,R01,1.0,EnbPI-RH,8460,7959,2.5903238894023817,2.5772922009396173,0.01303168846276478,0.9485815602836879,0.7239558083945407,0.870379274268302,0.2483980399547682,0.1771579344138711,0.03230978407194012,0.017664638414732627,0.014645145657207492,2.6872494619937015,-0.14184397163120588,24.83980399547682
zone6,GBR,3,0.95,R01,1.0,Static,8460,7959,2.5225370267231715,2.5072669676537527,0.015270059069418493,0.9432624113475178,0.704285799044579,0.8758594964537753,0.24387485865058425,0.18658122879758768,0.037436056216681925,0.022390644912318475,0.015045411304363458,0.0,-0.6737588652482196,24.387485865058427
zone6,GBR,3,0.95,R01,1.0,TSC,8460,7959,2.6873167160428535,2.6793654768830897,0.007951239159763264,0.9666666666666667,0.7526280769179879,0.8419678427580247,0.02600829249905767,0.19939690915944214,0.02171127026008295,0.002445120528422445,0.019266149731660506,6.532300123805679,1.6666666666666718,2.600829249905767
zone6,GBR,3,0.99,R01,1.0,ACI,8460,7959,3.302333050086908,3.301481358477048,0.0008516916098595097,0.9929078014184397,0.9273797290511225,0.9752275723016566,0.0,0.0,0.006907185037603444,0.0020366880261339384,0.004870497011469505,2.6851656780313427,0.2907801418439715,0.0
zone6,GBR,3,0.99,R01,1.0,AgACI,8460,7959,3.323442867143294,3.3226147827269283,0.0008280844163659359,0.9932624113475177,0.9333160841774935,0.9798376806025457,0.0,0.0,0.0074496078114623335,0.002119433525389054,0.005330174286073279,3.341569810803735,0.3262411347517702,0.0
zone6,GBR,3,0.99,R01,1.0,EEE,8460,7959,3.2717628235236043,3.270755962215164,0.0010068613084400777,0.9890070921985815,0.9187489997640763,0.9753142418112716,0.049754994346023367,0.0,0.008783587313553403,0.00472492954965628,0.004058657763897124,1.7345926341086004,-0.09929078014184745,4.9754994346023365
zone6,GBR,3,0.99,R01,1.0,EnbPI-RH,8460,7959,3.2459056422239216,3.244668693307682,0.0012369489162401821,0.9858156028368794,0.9114211152395026,0.9809126273878275,0.1711270260082925,0.0,0.012328092186742778,0.008416617306553227,0.003911474880189552,0.9305704759998257,-0.4184397163120579,17.112702600829248
zone6,GBR,3,0.99,R01,1.0,Static,8460,7959,3.215978693983269,3.2142590143489973,0.001719679634271306,0.9804964539007093,0.9028790705881872,0.9994902859966873,0.31511496419148133,0.0,0.016394468077468454,0.012695690413368509,0.003698777664099948,0.0,-0.9503546099290716,31.511496419148134
zone6,GBR,3,0.99,R01,1.0,TSC,8460,7959,3.2891553498579515,3.288303761231454,0.0008515886264973088,0.9925531914893617,0.9236781567911241,0.9715202144595122,0.0,0.0,0.007281065460485002,0.002412094125249049,0.004868971335235953,2.275408603035456,0.2553191489361728,0.0
zone6,GBR,6,0.1,R01,1.0,ACI,8442,7941,0.9031509591671462,0.4086246779942643,0.4945262811728821,0.2146410803127221,0.11477930846982302,0.4234723678786133,0.0,0.9913109180204005,0.11290049831795201,0.0,0.11290049831795201,16.323977776965236,11.464108031272211,0.0
zone6,GBR,6,0.1,R01,1.0,AgACI,8442,7941,0.9742481274279269,0.5154857296834537,0.4587623977444734,0.269722814498934,0.1447964578207189,0.4311649957386174,0.0,1.0,0.16662933779480812,0.0,0.16662933779480812,25.481146173706783,16.972281449893398,0.0
zone6,GBR,6,0.1,R01,1.0,EEE,8442,7941,0.8569797509824142,0.33485768117730647,0.5221220698051078,0.16595593461265104,0.09405824194820567,0.4199771369576362,0.0,0.6932376275028334,0.06424883515929984,0.00016055912353607872,0.06408827603576375,10.377221545017946,6.5955934612651035,0.0
zone6,GBR,6,0.1,R01,1.0,EnbPI-RH,8442,7941,0.7918023294467558,0.22165648391779552,0.5701458455289602,0.10945273631840796,0.062260152830365505,0.4181564359320885,0.012089157536834151,0.1095579901775595,0.02427635958047745,0.008119254501951898,0.01615710507852555,1.9825042972331453,0.9452736318407956,1.2089157536834152
zone6,GBR,6,0.1,R01,1.0,Static,8442,7941,0.7764099684579308,0.1936638331137125,0.5827461353442183,0.09381663113006397,0.05439704867191523,0.41815868122136485,0.12769172648281077,0.01360030222893842,0.02246253620450825,0.014980570996815806,0.007481965207692443,0.0,-0.6183368869936035,12.769172648281076
zone6,GBR,6,0.1,R01,1.0,TSC,8442,7941,0.8692687269850792,0.3548521009523559,0.5144166260327233,0.1869225302061123,0.09967465199737685,0.4207836570115612,0.0,0.8617302606724594,0.08471495133754295,0.0,0.08471495133754295,11.960016267124974,8.69225302061123,0.0
zone6,GBR,6,0.2,R01,1.0,ACI,8442,7941,1.0857037098195226,0.6959456165236954,0.38975809329582717,0.34150675195451313,0.195487437270225,0.46919396346111486,0.0,0.9962221382697394,0.13943862773670102,0.0,0.13943862773670102,22.121461181213586,14.150675195451312,0.0
zone6,GBR,6,0.2,R01,1.0,AgACI,8442,7941,1.1758519616118759,0.8206467843652169,0.35520517724665923,0.3877043354655295,0.23051585520323667,0.47995769315735115,0.0,1.0,0.18486741504308565,0.0,0.18486741504308565,32.26146174697033,18.77043354655295,0.0
zone6,GBR,6,0.2,R01,1.0,EEE,8442,7941,1.0085869932434086,0.5845169183533363,0.42407007489007215,0.26368159203980107,0.1641872411549556,0.46198926003843327,0.0,0.5296562145825463,0.06477908503786856,0.0013483368413477977,0.06343074819652077,13.447265795680607,6.368159203980106,0.0
zone6,GBR,6,0.2,R01,1.0,EnbPI-RH,8442,7941,0.9125738433596363,0.43030840246998,0.4822654408896565,0.21002132196162046,0.12087024231131614,0.45953979349787266,0.062334718549301095,0.13260294673214956,0.03694433950384082,0.014642812168312742,0.022301527335528086,2.64757334702328,1.0021321961620449,6.23347185493011
zone6,GBR,6,0.2,R01,1.0,Static,8442,7941,0.8890359641279337,0.3911668700544531,0.4978690940734807,0.18372423596304194,0.10987542983504459,0.45950260263945525,0.20173781639591992,0.026445032111824706,0.038683055390648896,0.028462590173961546,0.010220465216687352,0.0,-1.6275764036958074,20.173781639591994
zone6,GBR,6,0.2,R01,1.0,TSC,8442,7941,1.0383396195708234,0.6284677543759563,0.409871865194867,0.31023454157782515,0.17653298161074774,0.46436434761837914,0.0,0.9085757461276918,0.10876598845053696,0.0,0.10876598845053696,16.793882527501957,11.023454157782513,0.0
zone6,GBR,6,0.3,R01,1.0,ACI,8442,7941,1.2636886054803218,0.9525824429645929,0.3111061625157287,0.4633972992181947,0.26757643346148835,0.5172603520134378,0.0,0.9841329807329052,0.16136236889920305,0.0,0.16136236889920305,23.233308621389103,16.339729921819472,0.0
zone6,GBR,6,0.3,R01,1.0,AgACI,8442,7941,1.377258594313519,1.099412433978001,0.277846160335518,0.502132196162047,0.3088208129596367,0.531811310821208,0.0,1.0,0.20033955781027937,0.0,0.20033955781027937,34.30850976137994,20.213219616204697,0.0
zone6,GBR,6,0.3,R01,1.0,EEE,8442,7941,1.1710186392344968,0.8303680391633576,0.3406506000711389,0.3759772565742715,0.2332465447532762,0.5066418899147039,0.0,0.5341896486588591,0.07612841131919335,0.0013928616403115824,0.07473554967888175,14.196251152658679,7.5977256574271514,0.0
zone6,GBR,6,0.3,R01,1.0,EnbPI-RH,8442,7941,1.056327534925631,0.6584679801889662,0.3978595547366646,0.31094527363184077,0.18496001133350334,0.5042694453115647,0.07706837929731772,0.16055912353607854,0.04936405994207279,0.019839171029197467,0.029524888912875323,3.0117202546767086,1.094527363184078,7.706837929731772
zone6,GBR,6,0.3,R01,1.0,Static,8442,7941,1.0254440293920573,0.6110092995218697,0.4144347298701876,0.2821606254442076,0.17162892125847623,0.5042410640114358,0.18624858330185115,0.07140158670192671,0.05054689045999963,0.034925881950815835,0.015621008509183807,0.0,-1.7839374555792376,18.624858330185116
zone6,GBR,6,0.3,R01,1.0,TSC,8442,7941,1.2068736485866138,0.8773193930709776,0.3295542555156363,0.4314143567874911,0.24643512731159642,0.5109248989934876,0.0,0.9063090290895354,0.13078642488351597,0.0,0.13078642488351597,17.69278614866172,13.141435678749113,0.0
zone6,GBR,6,0.4,R01,1.0,ACI,8442,7941,1.447034163404083,1.2054707930424051,0.24156337036167788,0.5525941719971571,0.3386124868541323,0.5647954179043925,0.0,0.954665659236872,0.15088869699749938,0.0,0.15088869699749938,22.728407073529766,15.259417199715708,0.0
zone6,GBR,6,0.4,R01,1.0,AgACI,8442,7941,1.5625985930656265,1.350212348966977,0.21238624409864923,0.585998578535892,0.3792702272823828,0.5781337517193204,0.0,1.0,0.18472979293719752,0.0,0.18472979293719752,32.52986078168358,18.599857853589196,0.0
zone6,GBR,6,0.4,R01,1.0,EEE,8442,7941,1.3418410242190886,1.0754346081178852,0.26640641610120325,0.46979388770433544,0.30208546861690755,0.5515296784494949,0.0,0.460521344918776,0.07262534405526472,0.00297911382157699,0.06964623023368773,13.806581498335424,6.979388770433542,0.0
zone6,GBR,6,0.4,R01,1.0,EnbPI-RH,8442,7941,1.2209630939128187,0.9032731725822392,0.3176899213305797,0.4079601990049751,0.25372551481475974,0.5511879879707331,0.09633547412164713,0.17453721193804306,0.05344909781063918,0.02382976235450736,0.02961933545613182,3.5544698260480123,0.7960199004975077,9.633547412164713
zone6,GBR,6,0.4,R01,1.0,Static,8442,7941,1.179053976099541,0.8427821178799194,0.33627185821962147,0.3770433546552949,0.2367336455163554,0.5515949359841658,0.25085001888930863,0.06951265583679637,0.05793395937899149,0.04244292730314643,0.015491032075845061,0.0,-2.2956645344705096,25.085001888930865
zone6,GBR,6,0.4,R01,1.0,TSC,8442,7941,1.3881359083477225,1.1291371007694506,0.25899880757827215,0.5298507462686567,0.31717043846285287,0.5596786852589877,0.0,0.8979977332829618,0.12878370842103368,0.0,0.12878370842103368,17.733024652514274,12.985074626865668,0.0
zone6,GBR,6,0.5,R01,1.0,ACI,8442,7941,1.6625365313694633,1.4823205172346492,0.18021601413481403,0.6407249466950959,0.41637926331262776,0.6188691668348906,0.0,0.9010200226671704,0.1376108622519654,0.0,0.1376108622519654,20.895706993789574,14.072494669509595,0.0
zone6,GBR,6,0.5,R01,1.0,AgACI,8442,7941,1.768862529949005,1.6092721095517881,0.1595904203972175,0.673773987206823,0.45203982295227346,0.6313549020502706,0.0,0.9901775595013222,0.1708470505693777,0.0,0.1708470505693777,28.62748101953443,17.3773987206823,0.0
