price_id,target_coverage,method,ERRF,capacity,exceedance,coverage,TUWR,width
R02,0.69999999999999996,AgACI,2.1224910056596631,1.9466675734736114,0.17582343218605515,0.79657030097703707,0.00085578605345610053,0.54595332873118896
R02,0.69999999999999996,EEE,1.9092361381666354,1.7001810924918348,0.20905504567480018,0.73007136007337725,0.088785897894739105,0.47671555317451364
R02,0.69999999999999996,EnbPI-RH,1.8215630508198304,1.5660538593405615,0.25550919147926793,0.70652707854244368,0.18414222150226195,0.43903936408707722
R02,0.69999999999999996,Static,1.7560713518818705,1.4559444173222733,0.30012693455959938,0.66571853247134727,0.34319981132454502,0.40810974554261348
R02,0.69999999999999996,TSC,1.9646753568707913,1.7670921793401109,0.19758317753068064,0.77082786504279144,0.0031864551054021726,0.49551080228919731
R02,0.80000000000000004,ACI,2.2197430746912121,2.101137291726642,0.11860578296457197,0.85216765764572544,0.0044803491699786438,0.58934369902698547
R02,0.80000000000000004,AgACI,2.3046184877975602,2.1940317473078439,0.11058674048971943,0.86217683316513516,0.005078259987998204,0.61543764722395111
R02,0.80000000000000004,EEE,2.1133345924309852,1.9836182434726986,0.12971634895828676,0.81555349303276004,0.11854495347591758,0.55633273041632925
R02,0.80000000000000004,EnbPI-RH,2.0324183834959886,1.8729187403460947,0.15949964314989357,0.80189276644143181,0.20408529798647007,0.52523736436953139
R02,0.80000000000000004,Static,1.9585605523580523,1.7663851945102289,0.19217535784782352,0.76758522011906682,0.35560327156234323,0.49531221104485018
R02,0.80000000000000004,TSC,2.168652504505193,2.0459870208507001,0.12266548365449385,0.84721358682818959,0.0090847539348205032,0.57385204990453131
R02,0.90000000000000002,ACI,2.5107833208637,2.4554039275727613,0.055379393290939521,0.92399857601412361,0.01510372361955859,0.68885679898376095
R02,0.90000000000000002,AgACI,2.5688909956686281,2.5156814296457797,0.053209566022850027,0.92724861853622798,0.021801610939631302,0.70578868158854025
R02,0.90000000000000002,EEE,2.4210166095958474,2.3604526844904332,0.060563925105414279,0.90224688273549303,0.14069884572831406,0.66218510148872634
