zone,price_id,method,mean_errf,mean_capacity_cost,mean_exceedance_cost,coverage,width,interval_score,tuwr,towr,ard,under_gap,over_gap
zone3,R01,CLARA,1.7023966808817377,1.4826285775995642,0.21976810328217314,0.5836374552045684,0.41579358499370056,0.6907412051801245,0.1928431300532745,0.12826843427730236,0.048622390366997024,0.027259083310734688,0.021363307056262337
zone3,R01,NMIN_10,1.7028511999848421,1.4832375653094374,0.21961363467540454,0.583806278237961,0.415964648957148,0.690778564037457,0.1924587144750877,0.1288730115244604,0.04869627005028249,0.027213482991785633,0.021482787058496856
zone3,R01,NMIN_20,1.7028013312462398,1.4831854950771306,0.2196158361691094,0.5837910098900742,0.41595002248739893,0.6907731027094147,0.1926338517063979,0.12879507746941646,0.04869467460289874,0.027219564504612083,0.021475110098286652
zone3,R01,NMIN_30,1.7026864283862642,1.483025202681606,0.21966122570465837,0.5837211052706285,0.41590499653359986,0.6907773350310668,0.19300948157720993,0.12859171819002796,0.04871111054308823,0.027262298866153705,0.021448811676934524
zone3,R01,NMIN_50,1.7023270852143075,1.4825515176271822,0.21977556758712546,0.5836082542782427,0.4157719389340427,0.6907324485098206,0.19287722744495892,0.12820248410150042,0.04862662907604083,0.027275599037210597,0.021351030038830227
zone3,R01,NU_0,1.7032576246602675,1.4837035382408046,0.21955408641946308,0.5840271872571636,0.416095540230004,0.6907319035332915,0.19185575555164516,0.1303494850844241,0.0486940511302597,0.02709659819827829,0.0215974529319814
zone3,R01,NU_10,1.7028610431902458,1.4831966093903566,0.2196644337998893,0.5838981917658241,0.4159531444854961,0.690609369312657,0.19206498686346335,0.1296789493916644,0.04866810454782573,0.027153395395952164,0.021514709151873573
zone3,R01,NU_100,1.7017698743342449,1.4819194232536257,0.2198504510806192,0.5834540370869657,0.415594384334729,0.6907713264950546,0.19359972840897308,0.12748252106274482,0.048577474696827376,0.027338504871296507,0.021238969825530866
zone3,R01,NU_30,1.702424097799877,1.4826915934191394,0.21973250438073758,0.5837173573880837,0.4158112860666149,0.6907372642219811,0.1930239811821228,0.12916632835290282,0.0487269188752334,0.02728075990182225,0.021446158973411154
zone3,R01,NU_60,1.7020337500282958,1.4822240535404316,0.21980969648786444,0.5835683002292369,0.41567995464001156,0.6907446185200493,0.193407532600088,0.1281990457658525,0.04862401683348214,0.02730960217148616,0.021314414661995976
zone3,R01,TOL_0.5,1.7791504475485116,1.5779666965876717,0.20118375096083987,0.6116131617665134,0.44257395549597794,0.6848857594857882,0.08086375893264197,0.20793738105247406,0.04510194680324339,0.011260603994330463,0.033841342808912926
zone3,R01,TOL_1,1.7023966808817377,1.4826285775995642,0.21976810328217314,0.5836374552045684,0.41579358499370056,0.6907412051801245,0.1928431300532745,0.12826843427730236,0.048622390366997024,0.027259083310734688,0.021363307056262337
zone3,R01,TOL_2,1.6632115169686685,1.432210956392268,0.2310005605764008,0.5677751039545078,0.40163133184558353,0.6941055841675442,0.26610105828025954,0.08825735504382333,0.05253316466902538,0.03735444026502039,0.015178724404004992
zone3,R02,CLARA,1.9360587806449312,1.5079057840643662,0.4281529965805651,0.5917070462454406,0.4228939238883078,0.6881350157836217,0.1597065845267564,0.1525385810174384,0.04732777109152429,0.022483528733826114,0.024844242357698176
zone3,R02,NMIN_10,1.9364473871926335,1.5088425858263192,0.42760480136631424,0.5920229322568783,0.4231570704506542,0.6883199857192531,0.159613102881287,0.15442551200044227,0.047544982491627925,0.022434603940166515,0.02511037855146141
zone3,R02,NMIN_20,1.9364026878906744,1.5087739625042484,0.42762872538642605,0.5919963068535423,0.4231377942365893,0.6883159709579016,0.15975798709569827,0.15419534154649497,0.04753471564118554,0.022442135157571486,0.025092580483614048
zone3,R02,NMIN_30,1.936351519204137,1.5086467389763956,0.4277047802277412,0.5919382941164686,0.4231020572905632,0.6883085644239272,0.1599266746542812,0.15404304742078337,0.04754766640575519,0.022476696525066828,0.025070969880688358
zone3,R02,NMIN_50,1.9360514747933717,1.507901637440335,0.42814983735303663,0.5916995883991489,0.42289275910627655,0.6881306043364169,0.15974782632654813,0.15254667759404106,0.047339777777722206,0.02249321718741332,0.02484656059030889
zone3,R02,NU_0,1.936436252145271,1.508497858585556,0.427938393559715,0.5919276662807724,0.42306023695605777,0.6881755956619529,0.15931557612576144,0.15350838729755012,0.04744071299046049,0.022423663334745016,0.025017049655715475
zone3,R02,NU_10,1.936293620682251,1.5083191446372488,0.42797447604500216,0.5918688828059788,0.42301003640878043,0.6881473083479819,0.15940451129415636,0.1533842405682718,0.04742886080693383,0.02245316899942801,0.024975691807505824
zone3,R02,NU_100,1.9356716103165361,1.5071691246920231,0.42850248562451326,0.5914710968828488,0.42268699709832375,0.6881852405866373,0.16070980052098324,0.1515755211013338,0.04728377084533585,0.02258450035826332,0.02469927048707254
zone3,R02,NU_30,1.9358759477093221,1.507624795453008,0.42825115225631427,0.5916442478768424,0.4228149945030948,0.688116910587041,0.15974347623915647,0.15192690980275483,0.04728148284430701,0.0224977832361672,0.024783699608139812
zone3,R02,NU_60,1.93581513688192,1.5075064926037753,0.4283086442781448,0.5915872228985984,0.4227817633656699,0.6881099132299305,0.16030618300289837,0.15195064839655542,0.04730524925212343,0.02253923529689644,0.024766013955226988
zone3,R02,TOL_0.5,1.9906691525786087,1.596015005892944,0.39465414668566423,0.6175506099351344,0.4476437053008297,0.6850739731324847,0.06848629729445742,0.23800667304489728,0.04740824666806912,0.009462936265426752,0.03794531040264237
zone3,R02,TOL_1,1.9360587806449312,1.5079057840643662,0.4281529965805651,0.5917070462454406,0.4228939238883078,0.6881350157836217,0.1597065845267564,0.1525385810174384,0.04732777109152429,0.022483528733826114,0.024844242357698176
zone3,R02,TOL_2,1.9067688354796788,1.4572640032079593,0.4495048322717197,0.5758188436646623,0.4086687045466205,0.692770542379613,0.2295841003407196,0.10993260318201847,0.05084885446906132,0.032413904051841844,0.018434950417219483
zone3,R10,CLARA,3.3762346255371773,1.7278228458103322,1.6484117797268454,0.6749514906437131,0.4846683794349274,0.6956195480131537,0.05071318785522891,0.572040881553119,0.09571104277489753,0.004775729469878359,0.09093531330501917
zone3,R10,NMIN_10,3.376806730082008,1.7279240446153852,1.648882685466623,0.6748594480205253,0.48469680606556026,0.6956398982373951,0.05071842969865531,0.572230474248967,0.0955849840872273,0.004751657910889039,0.09083332617633826
zone3,R10,NMIN_20,3.376742625672044,1.7278645141361242,1.6488781115359201,0.6748510948770694,0.4846800840208241,0.6956311503430846,0.05076749659753637,0.5720677737873466,0.09560102565225383,0.0047643605255505315,0.0908366651267033
zone3,R10,NMIN_30,3.3767709459151534,1.7278307480662496,1.648940197848904,0.6748402427576498,0.4846705991697357,0.6956188432534441,0.05069901168361813,0.5719558274939324,0.09558536146186515,0.004763443349904472,0.09082191811196068
zone3,R10,NMIN_50,3.3761903922580627,1.727772507536733,1.64841788472133,0.6749482742376033,0.4846542394704333,0.6956122675930243,0.05071318785522891,0.5721578063587822,0.09571896855415783,0.004781401533425185,0.09093756702073265
zone3,R10,NU_0,3.3769086230514405,1.7270717517965652,1.6498368712548752,0.6746835802946475,0.4844573979703861,0.695598035978228,0.050689778106240674,0.5702318272133563,0.09538935076762604,0.0047520075631022965,0.09063734320452374
zone3,R10,NU_10,3.37659481133783,1.7274606771327543,1.649134134205076,0.6748531492528121,0.48456664666032695,0.6956034449616678,0.050669937672512495,0.5709296833887347,0.09555345256196346,0.004744215969730236,0.09080923659223322
zone3,R10,NU_100,3.3736905478060155,1.7293918681053237,1.6442986797006915,0.6755268285138339,0.48510911603464424,0.6953781175617457,0.050639760447036365,0.5729868148960289,0.0962943920847007,0.004772076419775613,0.09152231566492508
zone3,R10,NU_30,3.375895366297942,1.7282319199767124,1.64766344632123,0.6751195044284165,0.4847832879086298,0.6954660042610467,0.05029490309895692,0.5715903611224991,0.09578358788152565,0.004723775051773958,0.09105981282975169
zone3,R10,NU_60,3.375395334042988,1.7287671528972783,1.6466281811457097,0.6753220386180379,0.4849336342346315,0.6954626502552553,0.05051274819835472,0.5725675342122744,0.09600566002290319,0.004728946045201841,0.09127671397770135
zone3,R10,TOL_0.5,3.3806855851092696,1.748928758637429,1.6317568264718412,0.679319560768723,0.49059700663355016,0.6948489118103233,0.03677241099415546,0.5932185688934895,0.0971563100643047,0.0032590002744743492,0.09389730978983034
zone3,R10,TOL_1,3.3762346255371773,1.7278228458103322,1.6484117797268454,0.6749514906437131,0.4846683794349274,0.6956195480131537,0.05071318785522891,0.572040881553119,0.09571104277489753,0.004775729469878359,0.09093531330501917
zone3,R10,TOL_2,3.3734672742198577,1.7131512063780212,1.6603160678418365,0.6719946509410061,0.48054713240337943,0.6999369742928941,0.07059434110296628,0.5643491072831797,0.0967280436992705,0.006807971930839252,0.08992007176843125
zone3,R20,CLARA,4.995651414519413,1.7662858432301893,3.229365571289224,0.6835048806086,0.49547259219331424,0.6966664375669772,0.0344005324645122,0.6182755416899731,0.10080406828236874,0.0029617855165540684,0.09784228276581468
zone3,R20,NMIN_10,4.996652427089286,1.7661626815637956,3.23048974552549,0.6833469455951618,0.4954379962196082,0.6965841329857039,0.03423668112578073,0.6179346942792647,0.1006111767327806,0.002943083319701458,0.09766809341307912
zone3,R20,NMIN_20,4.996517377497758,1.7661495761914352,3.2303678013063233,0.683350576254729,0.4954343149352373,0.6965717477883365,0.034317329749455464,0.6178778985803649,0.10063183455410304,0.0029519051748456908,0.09767992937925736
zone3,R20,NMIN_30,4.996457069183665,1.7661742414220565,3.230282827761609,0.6833612976184874,0.4954412433708051,0.6965754521282334,0.03424478224280018,0.6178923205306518,0.10064658054909534,0.0029533908554269617,0.09769318969366837
zone3,R20,NMIN_50,4.995634535001868,1.7662544439507137,3.229380091051155,0.6835059807736529,0.49546377217098964,0.6966703530291654,0.034326244071397526,0.6183144214875661,0.10080309819794182,0.002960799519855472,0.09784229867808636
zone3,R20,NU_0,4.998813462042468,1.7646541862120404,3.234159275830427,0.6830909924793078,0.4950142615702388,0.6965295498204117,0.03434535106257388,0.6168968052572213,0.10044225340156186,0.0029921984008172493,0.09745005500074459
zone3,R20,NU_10,4.997747469774287,1.765346586586149,3.232400883188139,0.6832398725813567,0.4952087560573479,0.6965294417451514,0.03428862892431822,0.6167397846737623,0.10054913171568566,0.0029667204468149556,0.0975824112688707
zone3,R20,NU_100,4.990909270274233,1.7692299452449105,3.221679325029322,0.6841125052813295,0.4962995871412697,0.697049767919692,0.035027856354387356,0.6209876103647454,0.1015241547762207,0.003008408589321664,0.09851574618689905
zone3,R20,NU_30,4.995183688354743,1.766976086240872,3.2282076021138706,0.6836405395210555,0.4956664806794611,0.6967386013708856,0.034248700607575185,0.6189979556427576,0.1009351228727007,0.0029565834097837946,0.09797853946291689
zone3,R20,NU_60,4.99311477809288,1.7683753764024668,3.224739401690414,0.6838686357656762,0.496059539713617,0.6969014015024296,0.034571958374565434,0.6197554702539817,0.10123000227146801,0.0029814356224354232,0.09824856664903259
zone3,R20,TOL_0.5,4.987648216188425,1.7825126260642656,3.2051355901241596,0.6864121636214012,0.500030677259066,0.6967379022190388,0.026446130019418798,0.628846881889781,0.10251351946015082,0.0022971293810505706,0.10021639007910024
zone3,R20,TOL_1,4.995651414519413,1.7662858432301893,3.229365571289224,0.6835048806086,0.49547259219331424,0.6966664375669772,0.0344005324645122,0.6182755416899731,0.10080406828236874,0.0029617855165540684,0.09784228276581468
zone3,R20,TOL_2,4.998846866217644,1.759530140525284,3.2393167256923596,0.6822965486853644,0.4935749228941836,0.699088949934845,0.043432224067803955,0.6143497621815432,0.10118505879536552,0.003772390510996676,0.09741266828436884
zone3,Rref,CLARA,2.638834752326757,1.6759060896459623,0.9629286626807951,0.659116855466523,0.4700850209617898,0.6927319829679112,0.07294735514039571,0.4904655829467894,0.08576514294156382,0.007839451934657833,0.07792569100690598
zone3,Rref,NMIN_10,2.639300575030379,1.6760978407782687,0.9632027342521103,0.6590579220810538,0.470138883639404,0.6927696561227508,0.07279713323176447,0.4906280636090774,0.08570857197384403,0.007836819864051454,0.07787175210979257
zone3,Rref,NMIN_20,2.639259699271912,1.6760186450710122,0.9632410542009,0.6590484372518687,0.4701166376542196,0.6927634653429215,0.07286793004696226,0.49046863108508737,0.08572597423132423,0.007850039638470448,0.07787593459285379
zone3,Rref,NMIN_30,2.639257712446201,1.6760629581465325,0.9631947542996683,0.6590463652107552,0.4701290851473433,0.6927622562768551,0.07281396256672133,0.49044147878548694,0.08572323503882208,0.007851081312806821,0.07787215372601526
zone3,Rref,NMIN_50,2.638798086974301,1.6758686535801421,0.9629294333941589,0.6591185160686844,0.470074505212964,0.692723008645813,0.07294735514039571,0.4906135582958371,0.0857692590531305,0.007840304518435407,0.0779289545346951
zone3,Rref,NU_0,2.6393853022300955,1.6762206480455213,0.9631646541845745,0.6591692362025909,0.4701733800627896,0.6927402778897475,0.07258604957432903,0.49120353383872517,0.08573963421476945,0.007799060474607131,0.07794057374016233
zone3,Rref,NU_10,2.6391771911513655,1.6763033468185116,0.9628738443328537,0.6592992433321351,0.47019661005520264,0.6927905051300517,0.07287302326098476,0.4913993319515764,0.0859280845950033,0.007826815695991519,0.07810126889901178
zone3,Rref,NU_100,2.638279506650642,1.6765222441425176,0.9617572625081244,0.6595687850626692,0.47025809806756375,0.6927139814588156,0.07251990969074835,0.4932903591082964,0.08616454398972852,0.0078071838854245935,0.07835736010430393
zone3,Rref,NU_30,2.638763189471591,1.6765120193293168,0.9622511701422738,0.6593806638162917,0.47025522592902436,0.6927435835872668,0.07281235641667051,0.49147536922789875,0.08598905173508346,0.00781403370586654,0.07817501802921692
zone3,Rref,NU_60,2.638466806630501,1.6760597281375307,0.9624070784929706,0.6593015817034518,0.47012817784144384,0.6927093038324654,0.07289026360802331,0.491819463180776,0.08594065135213708,0.00783220624253377,0.0781084451096033
zone3,Rref,TOL_0.5,2.655941365844819,1.7123476292257227,0.9435937366190966,0.6678707384840377,0.48032140848419447,0.6916710422750421,0.04336919404099459,0.5268022304966742,0.08738708213464538,0.004234940918281167,0.08315214121636422
zone3,Rref,TOL_1,2.638834752326757,1.6759060896459623,0.9629286626807951,0.659116855466523,0.4700850209617898,0.6927319829679112,0.07294735514039571,0.4904655829467894,0.08576514294156382,0.007839451934657833,0.07792569100690598
zone3,Rref,TOL_2,2.629483529343629,1.6526139927885706,0.9768695365550581,0.6535588430999891,0.4635422971254439,0.6975765271002822,0.10341201284704374,0.4777218466630194,0.0874731463581445,0.011562302970996545,0.07591084338714796
zone4,R01,CLARA,1.697619977609149,1.471784658787341,0.2258353188218077,0.5968930984615255,0.41192240482452813,0.6953749961655272,0.15645768499093693,0.20060697841246447,0.053152123651007174,0.021739158465732326,0.031412965185274845
zone4,R01,NMIN_10,1.6984210433606886,1.47275329626546,0.22566774709522855,0.5971166560695486,0.412194494003775,0.6953847346675446,0.15599686303172652,0.2017362970209486,0.05321171358833969,0.021660717852424124,0.03155099573591557
zone4,R01,NMIN_20,1.6984261512909407,1.4727546947918437,0.22567145649909706,0.5970979036450539,0.4121948868482648,0.6953705119426241,0.15598319752722564,0.20185777866060792,0.05320795256578339,0.021665503046705028,0.031542449519078364
zone4,R01,NMIN_30,1.6978665291222879,1.4720908864746016,0.22577564264768626,0.5969606215240394,0.41200842383780356,0.6953987201563726,0.15611951355899492,0.20103482019995833,0.053178375335031,0.021722715446454474,0.03145565988857653
zone4,R01,NMIN_50,1.6975419795154159,1.4716689164271042,0.22587306308831165,0.5968480635096605,0.41188989292558514,0.6953809501676814,0.15639755847648074,0.20032933102412046,0.05312945642833616,0.021749892493500327,0.03137956393483583
zone4,R01,NU_0,1.6976250735004168,1.4717415308696222,0.2258835426307943,0.5967323277516681,0.41191029024089926,0.6953500289472317,0.1562285124516111,0.19912607178391226,0.05291302489070606,0.021700779429159392,0.031212245461546672
zone4,R01,NU_10,1.6977079141316982,1.4718764093502297,0.22583150478146868,0.5968973923759457,0.411948177454553,0.6953092921976746,0.15614978602368726,0.20014305586115674,0.0531016529535284,0.021710771178968448,0.03139088177455995
zone4,R01,NU_100,1.6983356013941198,1.4726832841102004,0.22565231728391924,0.5972891218285653,0.41217482766802793,0.694743060501376,0.15549205047270714,0.2023411947457408,0.05333330378484124,0.021623075974081866,0.03171022781075938
zone4,R01,NU_30,1.6978100119204236,1.4720334876976984,0.2257765242227253,0.597012817109869,0.4119923005858644,0.6953518062446701,0.15631555886177753,0.20120362544200762,0.053238028964313344,0.021719750696765048,0.03151827826754829
zone4,R01,NU_60,1.6981353631809952,1.4724339253466037,0.22570143783439173,0.5971722291247687,0.412104783071512,0.6950481192213696,0.15596003070818185,0.20198038843166252,0.05334305130836335,0.021690143725120833,0.03165290758324252
zone4,R01,TOL_0.5,1.7521454892402435,1.5421075087700256,0.21003798047021777,0.6165673374622481,0.43167601437022607,0.6878769778735827,0.07828762603755063,0.26112435730983174,0.050563476662854795,0.010547394929321888,0.0400160817335329
zone4,R01,TOL_1,1.697619977609149,1.471784658787341,0.2258353188218077,0.5968930984615255,0.41192240482452813,0.6953749961655272,0.15645768499093693,0.20060697841246447,0.053152123651007174,0.021739158465732326,0.031412965185274845
zone4,R01,TOL_2,1.66608693566396,1.4301468290334263,0.23594010663053383,0.5832518840832396,0.4002263852307318,0.7006361638738373,0.20269323778228862,0.15882617671087595,0.05518373034497357,0.029544428688019552,0.025639301656954015
zone4,R02,CLARA,1.9328757131370136,1.4906432279684922,0.4422324851685215,0.6021326728832763,0.41721975571810993,0.6933428230878868,0.1387286125999628,0.21928800803176277,0.052925506092835986,0.01899769495853833,0.03392781113429766
zone4,R02,NMIN_10,1.9332706000922901,1.4914664879095092,0.44180411218278076,0.6024111596880394,0.41745100851053046,0.6934471379556846,0.1385705136285025,0.22126601892777173,0.05308477964978725,0.018942789324380382,0.03414199032540687
zone4,R02,NMIN_20,1.9332418703277303,1.4913692834305174,0.4418725868972126,0.6023648916150314,0.4174237038816001,0.6934391086142395,0.13866352487853462,0.22117892021628902,0.05306748091726775,0.018955158576773965,0.034112322340493786
zone4,R02,NMIN_30,1.9329812160570554,1.490977341730767,0.44200387432628857,0.6022573558586859,0.4173136078985241,0.6934028993524629,0.13867990031228014,0.22033350655333328,0.053007542472522845,0.01898005641691174,0.03402748605561111
zone4,R02,NMIN_50,1.9328794874255741,1.4906462814003185,0.4422332060252555,0.6021299500534567,0.4172206134236791,0.6933496190029569,0.13873102075875043,0.21935537994916887,0.05293237331326415,0.0190027247821357,0.033929648531128453
zone4,R02,NU_0,1.932957862185894,1.4907341806468115,0.44222368153908254,0.6021109299244979,0.41724530422325573,0.6934237676695689,0.1388524463020906,0.218800115343166,0.05283439684108889,0.018963866213478144,0.03387053062761075
zone4,R02,NU_10,1.9330558796818393,1.490921353073233,0.4421345266086066,0.6022439196278899,0.41729788074753144,0.693405521456067,0.13873121980049868,0.21960872307641455,0.05296158024267588,0.018958497758649405,0.03400308248402648
zone4,R02,NU_100,1.932893881833154,1.490770180187261,0.44212370164589304,0.6023684079324014,0.4172554164537191,0.6927386427259636,0.1382132365770746,0.21999103038619267,0.05312024168954279,0.01896917900565949,0.0341510626838833
zone4,R02,NU_30,1.9329063278415197,1.490778614088973,0.4421277137525468,0.6022348975092628,0.41725778552723364,0.6933271973804498,0.1384927421845615,0.2192843307416374,0.05297684998120003,0.018969214121688203,0.034007635859511824
zone4,R02,NU_60,1.9328820336184385,1.4907416426317683,0.44214039098667013,0.6022930722862937,0.41724740028644586,0.6930730624935287,0.13860208779309705,0.2198804472571935,0.053134483117761276,0.019018946821660946,0.03411553629610033
zone4,R02,TOL_0.5,1.96982804675999,1.5564676066891474,0.4133604400708425,0.6215841759019346,0.43570974974076593,0.6875185922567495,0.06625701380486247,0.28504786439055085,0.05216408918616775,0.008847357378966414,0.04331673180720133
zone4,R02,TOL_1,1.9328757131370136,1.4906432279684922,0.4422324851685215,0.6021326728832763,0.41721975571810993,0.6933428230878868,0.1387286125999628,0.21928800803176277,0.052925506092835986,0.01899769495853833,0.03392781113429766
zone4,R02,TOL_2,1.9109190472201987,1.4483940974036684,0.46252494981653025,0.5890230227165427,0.4053520224133841,0.699286644894974,0.1831537829056943,0.17709242120395147,0.05437943820803931,0.02627075158048926,0.028108686627550058
zone4,R10,CLARA,3.425292932050838,1.679515205330308,1.7457777267205303,0.6802308115480064,0.4702736819433391,0.6946587350105236,0.05320003221313873,0.597039440835604,0.10360983231587784,0.005389913505197996,0.09821991881067985
zone4,R10,NMIN_10,3.4256736996349963,1.679412640569769,1.7462610590652272,0.68022830621004,0.47024487161734496,0.6947049640480532,0.05306453877963329,0.5973350300407965,0.10364479986675894,0.0054110187371967395,0.0982337811295622
zone4,R10,NMIN_20,3.4257417174404705,1.6793891134759749,1.7463526039644954,0.680227062194134,0.47023826288313314,0.6947016140212446,0.05307846587130837,0.5973426032620733,0.10363672818106195,0.005409416904293881,0.09822731127676806
zone4,R10,NMIN_30,3.425516879737001,1.679565604508078,1.745951275228923,0.6802762780796806,0.4702878390157463,0.694705216110456,0.053184299055742505,0.5972660205542023,0.10368095596930256,0.005405964614715559,0.098274991354587
zone4,R10,NMIN_50,3.4252522797242073,1.6794647171957895,1.745787562528418,0.6802254160544945,0.470259499883081,0.694696874264711,0.053250456174320275,0.5970400110845747,0.10361684186843138,0.005396286606324742,0.09822055526210664
zone4,R10,NU_0,3.4267917326994413,1.678405907913366,1.7483858247860755,0.6798148618468403,0.4699620815453216,0.6945913506532041,0.052887579409428946,0.5953792390929846,0.10314616897405672,0.005370375625599276,0.09777579334845744
zone4,R10,NU_10,3.4261847564967938,1.6790617802488632,1.7471229762479306,0.6800155973812761,0.47014631534742757,0.6945828017685568,0.05293632737244923,0.5968737799844354,0.10333761000634058,0.0053609463680251625,0.09797666363831542
zone4,R10,NU_100,3.4234551253292467,1.6812149141431443,1.742240211186102,0.680811263226436,0.47075112823907966,0.6940983613500614,0.051518438207832515,0.5984972706746101,0.10388438520955161,0.005231045574943719,0.09865333963460789
zone4,R10,NU_30,3.425069168659965,1.6798254143543223,1.7452437543056427,0.6803434448699737,0.47036081930963525,0.6945324107002093,0.05292392981808524,0.598036588479251,0.10363216836770059,0.0053439152030410044,0.09828825316465957
zone4,R10,NU_60,3.424683409253324,1.6803106162057255,1.7443727930475987,0.6805147087290992,0.4704971119645237,0.6942373267096291,0.052016164360209935,0.5976862527987309,0.10365202562008019,0.005264453815379713,0.09838757180470048
zone4,R10,TOL_0.5,3.42265447461145,1.700114939755167,1.7225395348562833,0.6861904529034342,0.4760601241975129,0.6922654156441342,0.03470544400031714,0.6216765427620871,0.10483496057338847,0.0030022228274637327,0.10183273774592473
zone4,R10,TOL_1,3.425292932050838,1.679515205330308,1.7457777267205303,0.6802308115480064,0.4702736819433391,0.6946587350105236,0.05320003221313873,0.597039440835604,0.10360983231587784,0.005389913505197996,0.09821991881067985
zone4,R10,TOL_2,3.42437965284012,1.6713531869220173,1.7530264659181025,0.6785956110514793,0.4679809801432574,0.6970845234983234,0.06341539153569771,0.5921114811010939,0.10405983995384838,0.006459731982469694,0.09760010797137869
zone4,R20,CLARA,5.128718722795487,1.7140786326042927,3.4146400901911944,0.6890272720553328,0.4799825098292898,0.6941719468474331,0.03650298523097889,0.6421847719145172,0.10802223677819425,0.0031415599270193167,0.10488067685117494
zone4,R20,NMIN_10,5.129808607738854,1.7139230157569998,3.4158855919818536,0.688930188633588,0.4799387972317356,0.6941267955715857,0.03637555254748679,0.6417543575620209,0.1079306964222399,0.003150042183761806,0.1047806542384781
zone4,R20,NMIN_20,5.129924653698862,1.7139004390665493,3.416024214632313,0.6889290583416594,0.4799324554647551,0.6941249456849016,0.036399796343615114,0.6417200309525869,0.10792944610877162,0.003151141461205637,0.10477830464756596
zone4,R20,NMIN_30,5.129437099875428,1.714084757488,3.415352342387428,0.6889884635827547,0.4799842303022413,0.6941391776689354,0.036395222314931926,0.6421528882442243,0.10799283959910176,0.0031514196291724046,0.10484141996992935
zone4,R20,NMIN_50,5.128685665895659,1.7140711351930742,3.4146145307025857,0.6890294291953112,0.4799804038149026,0.6941676083856273,0.03650871055844546,0.6421667827544368,0.10802542414126137,0.0031420068784103845,0.104883417262851
zone4,R20,NU_0,5.131811092218867,1.712785856077783,3.419025236141084,0.6886998816789838,0.47961937035555113,0.6940253994785265,0.03692270551693446,0.6407464938644991,0.10772997565338438,0.0031575367445387534,0.10457243890884561
zone4,R20,NU_10,5.1305750881849885,1.713518905361174,3.417056182823815,0.688928763873696,0.4798252830756048,0.6940314430904456,0.03626673174890864,0.6422362435181441,0.10788956474913362,0.003118959636157927,0.1047706051129757
zone4,R20,NU_100,5.123591928254851,1.7165503343874478,3.4070415938674032,0.6895838803067933,0.480676808082985,0.694014600749372,0.03617983721203859,0.6463557632507675,0.10849461093611602,0.003084932241948152,0.10540967869416787
zone4,R20,NU_30,5.128212486749462,1.7147413502450695,3.4134711365043917,0.6891355991109911,0.4801686664699574,0.6940843618024091,0.0362407714909919,0.6432951658114986,0.10809671882288281,0.003116968422258442,0.10497975040062436
zone4,R20,NU_60,5.126130475031069,1.71557621399787,3.4105542610331985,0.6893568950949476,0.48040317876006994,0.6939382758612404,0.03615031486825608,0.645106088641243,0.10828193136324785,0.003097577326173536,0.10518435403707432
zone4,R20,TOL_0.5,5.116137083880122,1.7272981495707496,3.3888389343093723,0.6920878969794497,0.4836958572917777,0.693925989765671,0.029041054370767337,0.6562581799030713,0.10965840597973063,0.0024096894393458696,0.10724871654038476
zone4,R20,TOL_1,5.128718722795487,1.7140786326042927,3.4146400901911944,0.6890272720553328,0.4799825098292898,0.6941719468474331,0.03650298523097889,0.6421847719145172,0.10802223677819425,0.0031415599270193167,0.10488067685117494
zone4,R20,TOL_2,5.130676041657222,1.7091204208635276,3.421555620793695,0.6882202538448812,0.4785897537223333,0.6964123087067933,0.04220725332630534,0.6399533352473054,0.10827329334328262,0.003677883201950066,0.10459541014133256
zone4,Rref,CLARA,2.6544559090301787,1.6339611266689753,1.0204947823612038,0.6653582275688751,0.4574775924317287,0.6939726630655906,0.07340225242935561,0.5328887644525981,0.0940378886377113,0.008067565198639465,0.08597032343907184
zone4,Rref,NMIN_10,2.654617839920048,1.6340816144758983,1.0205362254441501,0.6654201955974494,0.4575114373213139,0.6940707013496131,0.073517451155685,0.5330432391173262,0.0941872631430837,0.008111130399144248,0.08607613274393945
zone4,Rref,NMIN_20,2.654621073930304,1.6339945202184105,1.0206265537118935,0.6654167891377991,0.4574869726422443,0.6940644371610926,0.07351458983505661,0.53319075677856,0.09418329210259561,0.008114094128696472,0.08606919797389916
zone4,Rref,NMIN_30,2.654601817891431,1.6339276159716098,1.0206742019198212,0.6653817646844257,0.45746817931449124,0.6940516840907278,0.07350064619573406,0.5331812670717584,0.0941453001811036,0.008113013799158571,0.08603228638194503
zone4,Rref,NMIN_50,2.6543904755643415,1.6338651015878232,1.020525373976518,0.6653430878554939,0.4574506190943264,0.6940075550083595,0.07343434650206233,0.5329343883862097,0.09404264593146168,0.008077693285777463,0.08596495264568421
zone4,Rref,NU_0,2.6550267325062853,1.633361952689364,1.0216647798169214,0.6649738663755931,0.4573092851340851,0.6940604997194919,0.07321765404928028,0.5303692847365569,0.09358497854442366,0.008035143783736522,0.08554983476068714
zone4,Rref,NU_10,2.654726159144053,1.6333812132099885,1.0213449459340644,0.6649705975805015,0.45731469539268754,0.6940597282272742,0.07332082085429735,0.5300509928848268,0.09359579505899066,0.00804385116052621,0.08555194389846446
zone4,Rref,NU_100,2.6532286532840597,1.6344990779629232,1.0187295753211365,0.6656662582360121,0.45762870234575903,0.6933707730490886,0.07338542134725855,0.5339983256746114,0.09423623038460426,0.008012389041840196,0.08622384134276406
