price_id,method,mean_errf,mean_capacity_cost,mean_exceedance_cost,coverage,width,interval_score,tuwr,towr,ard,under_gap,over_gap
R10,TSC,3.3903232214633805,1.613431627938141,1.7768915935252392,0.6574929722261769,0.4523887431002051,0.6582432017331491,0.017047101747731202,0.5225509242050661,0.07407246621799783,0.002043460589103265,0.07202900562889457
R20,ACI,5.04744713356501,1.673445024999555,3.3740021085654543,0.6725350133466893,0.46924643890397305,0.6660802366055419,0.012938352247251558,0.601192661211112,0.08788434913965457,0.0013773084082293113,0.08650704073142525
R20,AgACI,4.860495850529507,1.779366493050781,3.081129357478726,0.6993629191107409,0.49899966026667697,0.6814772364853693,0.013179207396198288,0.6861955051511243,0.11450259298107099,0.0011142915642941874,0.1133883014167768
R20,CART,5.1250254135670446,1.5581638669336682,3.566861546633377,0.6400448414172399,0.43686409113265656,0.6765218336712941,0.11483997107875442,0.41939810055107146,0.081939570465534,0.014889153622365247,0.06705041684316874
R20,CLARA,4.8806939237628155,1.7028723871931009,3.1778215365697147,0.6881963659579738,0.4775125518796882,0.6765619699321281,0.03717284065385153,0.6327407277708406,0.10746078791470932,0.003288624025616672,0.10417216388909264
R20,EEE,5.238668322786825,1.562657807073203,3.6760105157136223,0.6265460154561504,0.4381264338684809,0.655812388769388,0.07920130117183243,0.35308795354030464,0.061417805138423,0.011245152679708778,0.05017265245871422
R20,EnbPI-RH,5.741381025417486,1.4391666366529936,4.302214388764494,0.5934953145947452,0.40343790285156816,0.6656002158105635,0.16746835374419256,0.1920094818208795,0.05356841152656414,0.02377945975341808,0.02978895177314606
R20,LinUCB,5.06170389580678,1.637516348748434,3.4241875470583465,0.6646459155642755,0.4591541141143324,0.6702531535705598,0.054316937355728644,0.5403550912964992,0.08986058843871829,0.006088390433472815,0.08377219800524546
R20,LinUCB (pre-period initialization),5.057242785576193,1.6465334659724074,3.410709319603786,0.6655412704047257,0.46168701221095404,0.6698686820226671,0.05076329011517302,0.5456483160123314,0.08980470988847329,0.005810269000509459,0.08399444088796383
R20,Static,6.006184045953014,1.3586530735894822,4.6475309723635325,0.5656717479643949,0.3808217334517054,0.6771430195818395,0.29536959294357634,0.12830154430425747,0.06319049573365199,0.042945330431775085,0.020245165301876887
R20,TSC,5.16721481498862,1.613431627938141,3.5537831870504784,0.6574929722261769,0.4523887431002051,0.6582432017331491,0.017047101747731202,0.5225509242050661,0.07407246621799783,0.002043460589103265,0.07202900562889457
Rref,ACI,2.621198426281986,1.673445024999555,0.9477534012824311,0.6725350133466893,0.46924643890397305,0.6660802366055419,0.012938352247251558,0.601192661211112,0.08788434913965457,0.0013773084082293113,0.08650704073142525
Rref,AgACI,2.644852267623457,1.779366493050781,0.8654857745726757,0.6993629191107409,0.49899966026667697,0.6814772364853693,0.013179207396198288,0.6861955051511243,0.11450259298107099,0.0011142915642941874,0.1133883014167768
Rref,CART,2.56084946193006,1.5571726143575957,1.0036768475724644,0.6390223744207804,0.43658564939780475,0.6759577703362297,0.11384751662693259,0.41390533876318963,0.08065535266215619,0.0147546317267411,0.06590072093541509
Rref,CLARA,2.5655471010626147,1.6136891706996401,0.951857930362975,0.6634505798036775,0.45246108657253625,0.6722029499152329,0.07442569392861637,0.5165879343511037,0.09286515865865944,0.008531237422224792,0.08433392123643464
Rref,EEE,2.5952450305882655,1.562657807073203,1.0325872235150624,0.6265460154561504,0.4381264338684809,0.655812388769388,0.07920130117183243,0.35308795354030464,0.061417805138423,0.011245152679708778,0.05017265245871422
Rref,EnbPI-RH,2.6476538245081884,1.4391666366529936,1.2084871878551948,0.5934953145947452,0.40343790285156816,0.6656002158105635,0.16746835374419256,0.1920094818208795,0.05356841152656414,0.02377945975341808,0.02978895177314606
Rref,LinUCB,2.5899968923427057,1.575029451140272,1.0149674412024334,0.6461556611400091,0.44160161478619697,0.6714230522303505,0.09350420357653524,0.4625854854198086,0.08179912616675694,0.011528541739950297,0.07027058442680666
Rref,LinUCB (pre-period initialization),2.59859641778406,1.584957492750924,1.0136389250331357,0.6472993476982346,0.44439039051952617,0.668589405990419,0.08238338214107561,0.45902269358724945,0.08053907363899145,0.010393938383228402,0.07014513525576303
Rref,Static,2.6641393017814856,1.3586530735894822,1.3054862281920034,0.5656717479643949,0.3808217334517054,0.6771430195818395,0.29536959294357634,0.12830154430425747,0.06319049573365199,0.042945330431775085,0.020245165301876887
Rref,TSC,2.6116853321658033,1.613431627938141,0.9982537042276625,0.6574929722261769,0.4523887431002051,0.6582432017331491,0.017047101747731202,0.5225509242050661,0.07407246621799783,0.002043460589103265,0.07202900562889457
