zone_or_farm,price_id,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap
Pooled,ALL,ACI,0.7217273754146193,0.43803968737444166,0.2836876880401775,0.7096508367709821,0.4830145343776525,0.034404622661861325,0.7877800656395487,0.12773430033168734,,
Pooled,ALL,AgACI,0.7378014836981499,0.45801483799821663,0.27978664569993317,0.720330092514462,0.5054585238425682,0.09473473110802151,0.7715089874956499,0.1498674620258032,,
Pooled,ALL,CART,0.6701317657506385,0.36912518647654036,0.30100657927409813,0.6512728805332278,0.4055825108968646,0.2020159343111272,0.5877589123246771,0.10065036259874585,,
Pooled,ALL,CLARA_online,0.6522091467118256,0.3839721218806212,0.26823702483120293,0.6773725141128435,0.4222644607890878,0.10467576411872766,0.666518568131025,0.10496794117788032,0.0064959877966978665,0.09847195338118243
Pooled,ALL,EEE,0.6825077350887522,0.3826533778473453,0.29985435724140685,0.6481482747423352,0.42078272592023847,0.1644427062175338,0.6266165990367341,0.09008249305039273,0.01507722984090387,0.07500526320948886
Pooled,ALL,EnbPI-RH,0.7076707192155156,0.32378490165617824,0.38388581755933726,0.6028038669377247,0.3546383706492666,0.2649050406087175,0.41173247204095453,0.06161922715017491,,
Pooled,ALL,LinUCB,0.6527994178566436,0.36225206989593106,0.2905473479607126,0.6460618592710403,0.39785990799730353,0.22018975819728748,0.5453866920900245,0.10119374823680924,,
Pooled,ALL,Static,0.732369014341635,0.31077408436053633,0.4215949299810987,0.583945879480388,0.34001947481146677,0.3762787076688991,0.38845107978608356,0.07953200521189985,,
Pooled,ALL,TSC,0.6522113207097711,0.37688529386802533,0.2753260268417441,0.659401973341825,0.4143017326850452,0.135079420745319,0.582496130281499,0.09527044474830566,0.010566062066804358,0.0847043826815013
Pooled,R01,ACI,0.4747696906266614,0.4380396873744417,0.03673000325221966,0.7096508367709821,0.4830145343776525,0.034404622661861325,0.7877800656395488,0.12773430033168734,,
Pooled,R01,AgACI,0.494239760121135,0.4580148379982167,0.03622492212291832,0.720330092514462,0.5054585238425682,0.09473473110802151,0.7715089874956499,0.1498674620258032,,
Pooled,R01,CART,0.4000419080398096,0.3540237477140229,0.04601816032578673,0.6202958346430691,0.3886146021749347,0.25208912783972004,0.49016451317292464,0.07951899064070725,,
Pooled,R01,CLARA_online,0.38649428283672826,0.3416849004054408,0.044809382431287396,0.6229826463921755,0.37475072879450366,0.18104539251998686,0.4894301244486545,0.062208481895995635,0.012548124541386114,0.04966035735460954
Pooled,R01,EEE,0.4214765343711818,0.3826533778473453,0.0388231565238365,0.6481482747423352,0.42078272592023847,0.1644427062175338,0.6266165990367341,0.09008249305039273,0.01507722984090387,0.07500526320948886
Pooled,R01,EnbPI-RH,0.37348789520110265,0.32378490165617824,0.049702993544924384,0.6028038669377247,0.3546383706492666,0.2649050406087175,0.41173247204095453,0.06161922715017491,,
Pooled,R01,LinUCB,0.3615872933229374,0.30786043021754045,0.05372686310539697,0.582452207802366,0.33674570611147137,0.3759112912986494,0.3242206530383008,0.071351231277204,,
Pooled,R01,Static,0.36535940407004724,0.31077408436053633,0.05458531970951089,0.583945879480388,0.34001947481146677,0.3762787076688991,0.3884510797860836,0.07953200521189985,,
Pooled,R01,TSC,0.368884155182018,0.31861513613768655,0.050269019044331384,0.5959106736364067,0.34882964534758754,0.25727819204582414,0.33353176913212135,0.0531895706670321,0.021940031827941266,0.031249538839090825
Pooled,R02,ACI,0.5114996938788811,0.4380396873744417,0.07346000650443932,0.7096508367709821,0.4830145343776525,0.034404622661861325,0.7877800656395488,0.12773430033168734,,
Pooled,R02,AgACI,0.5304646822440533,0.4580148379982167,0.07244984424583664,0.720330092514462,0.5054585238425682,0.09473473110802151,0.7715089874956499,0.1498674620258032,,
Pooled,R02,CART,0.44763657179061356,0.35998951299675314,0.08764705879386038,0.6287594402670033,0.39531770923418225,0.22797689918365377,0.5271295998056604,0.08077995688710383,,
Pooled,R02,CLARA_online,0.4364487277778796,0.34949178713056356,0.08695694064731546,0.6307363655418405,0.3835225116317202,0.14972763337601022,0.5341217248167988,0.06502250431541855,0.010018162693871072,0.05500434162154744
Pooled,R02,EEE,0.4602996908950183,0.3826533778473453,0.077646313047673,0.6481482747423352,0.42078272592023847,0.1644427062175338,0.6266165990367341,0.09008249305039273,0.01507722984090387,0.07500526320948886
Pooled,R02,EnbPI-RH,0.42319088874602706,0.32378490165617824,0.09940598708984877,0.6028038669377247,0.3546383706492666,0.2649050406087175,0.41173247204095453,0.06161922715017491,,
Pooled,R02,LinUCB,0.4186164995120053,0.3161150980738865,0.10250140143811878,0.5909723028010723,0.34602061381523097,0.33385112711513704,0.35106039105483355,0.06878913093365302,,
Pooled,R02,Static,0.41994472377955816,0.31077408436053633,0.10917063941902178,0.583945879480388,0.34001947481146677,0.3762787076688991,0.3884510797860836,0.07953200521189985,,
Pooled,R02,TSC,0.41915317422634946,0.31861513613768655,0.10053803808866277,0.5959106736364067,0.34882964534758754,0.25727819204582414,0.33353176913212135,0.0531895706670321,0.021940031827941266,0.031249538839090825
Pooled,R05P6179775281,ACI,0.6443880202520803,0.4380396873744417,0.2063483328776386,0.7096508367709821,0.4830145343776525,0.034404622661861325,0.7877800656395488,0.12773430033168734,,
Pooled,R05P6179775281,AgACI,0.661525636441578,0.4580148379982167,0.20351079844336134,0.720330092514462,0.5054585238425682,0.09473473110802151,0.7715089874956499,0.1498674620258032,,
Pooled,R05P6179775281,CART,0.5929213942925167,0.36983019008384843,0.2230912042086682,0.6611539408782383,0.4063746497814803,0.19988051127651235,0.6080076362048745,0.10988515932939646,,
Pooled,R05P6179775281,CLARA_online,0.591981759930403,0.3864878692329541,0.20549389069744606,0.6907782711772523,0.42509114320743957,0.08740987130122138,0.7083126587467253,0.11477982082230359,0.004921005951163801,0.10985881487113977
Pooled,R05P6179775281,EEE,0.600760998767775,0.3826533778473453,0.21810762092042973,0.6481482747423352,0.42078272592023847,0.1644427062175338,0.6266165990367341,0.09008249305039273,0.01507722984090387,0.07500526320948886
