zone_or_farm,price_id,predictor,horizon_steps,target_coverage,method,excess_ERRF_pct
zone8,R05P6179775281,MLP,6,0.94999999999999996,AgACI,9.0464099285652253
zone8,R05P6179775281,MLP,6,0.98999999999999999,AgACI,3.8503732158247761
zone8,R05P6179775281,MLP,12,0.10000000000000001,AgACI,0
zone8,R05P6179775281,MLP,12,0.20000000000000001,AgACI,0
zone8,R05P6179775281,MLP,12,0.29999999999999999,AgACI,0
zone8,R05P6179775281,MLP,12,0.40000000000000002,AgACI,2.1286418957046083
zone8,R05P6179775281,MLP,12,0.5,AgACI,4.5206931720709775
zone8,R05P6179775281,MLP,12,0.59999999999999998,AgACI,5.3540173884369935
zone8,R05P6179775281,MLP,12,0.69999999999999996,AgACI,5.8109004639334882
zone8,R05P6179775281,MLP,12,0.80000000000000004,AgACI,7.0052937408591864
zone8,R05P6179775281,MLP,12,0.90000000000000002,AgACI,7.351624830561998
zone8,R05P6179775281,MLP,12,0.94999999999999996,AgACI,5.6262161370917552
zone8,R05P6179775281,MLP,12,0.98999999999999999,AgACI,1.2995070329822722
zone8,R05P6179775281,MLP,24,0.10000000000000001,AgACI,0
zone8,R05P6179775281,MLP,24,0.20000000000000001,AgACI,0
zone8,R05P6179775281,MLP,24,0.29999999999999999,AgACI,2.4271307938468212
zone8,R05P6179775281,MLP,24,0.40000000000000002,AgACI,6.7346669577493357
zone8,R05P6179775281,MLP,24,0.5,AgACI,8.0724548190060919
zone8,R05P6179775281,MLP,24,0.59999999999999998,AgACI,8.8335888009307482
zone8,R05P6179775281,MLP,24,0.69999999999999996,AgACI,11.671682002627183
zone8,R05P6179775281,MLP,24,0.80000000000000004,AgACI,9.5267405131705054
zone8,R05P6179775281,MLP,24,0.90000000000000002,AgACI,6.075851046435421
zone8,R05P6179775281,MLP,24,0.94999999999999996,AgACI,2.324387636402192
zone8,R05P6179775281,MLP,24,0.98999999999999999,AgACI,2.2034348404608828
zone8,R05P6179775281,QRLSTM,1,0.10000000000000001,AgACI,0
zone8,R05P6179775281,QRLSTM,1,0.20000000000000001,AgACI,0
zone8,R05P6179775281,QRLSTM,1,0.29999999999999999,AgACI,0
zone8,R05P6179775281,QRLSTM,1,0.40000000000000002,AgACI,0.63351531383886162
zone8,R05P6179775281,QRLSTM,1,0.5,AgACI,2.6966183851694137
zone8,R05P6179775281,QRLSTM,1,0.59999999999999998,AgACI,3.8332810260409023
zone8,R05P6179775281,QRLSTM,1,0.69999999999999996,AgACI,5.8632590511262794
zone8,R05P6179775281,QRLSTM,1,0.80000000000000004,AgACI,10.416807138831796
zone8,R05P6179775281,QRLSTM,1,0.90000000000000002,AgACI,12.784106168062092
zone8,R05P6179775281,QRLSTM,1,0.94999999999999996,AgACI,12.28020180752698
zone8,R05P6179775281,QRLSTM,1,0.98999999999999999,AgACI,6.3284142906635754
zone8,R05P6179775281,QRLSTM,3,0.10000000000000001,AgACI,0
zone8,R05P6179775281,QRLSTM,3,0.20000000000000001,AgACI,0
zone8,R05P6179775281,QRLSTM,3,0.29999999999999999,AgACI,0
zone8,R05P6179775281,QRLSTM,3,0.40000000000000002,AgACI,0.59127617115515285
zone8,R05P6179775281,QRLSTM,3,0.5,AgACI,2.4662126267120499
zone8,R05P6179775281,QRLSTM,3,0.59999999999999998,AgACI,4.4378308454992021
zone8,R05P6179775281,QRLSTM,3,0.69999999999999996,AgACI,6.387879721388745
zone8,R05P6179775281,QRLSTM,3,0.80000000000000004,AgACI,10.514661213168175
zone8,R05P6179775281,QRLSTM,3,0.90000000000000002,AgACI,13.337045671767612
zone8,R05P6179775281,QRLSTM,3,0.94999999999999996,AgACI,11.555521373941357
zone8,R05P6179775281,QRLSTM,3,0.98999999999999999,AgACI,3.9676549005480899
zone8,R05P6179775281,QRLSTM,6,0.10000000000000001,AgACI,0
zone8,R05P6179775281,QRLSTM,6,0.20000000000000001,AgACI,0
zone8,R05P6179775281,QRLSTM,6,0.29999999999999999,AgACI,0
zone8,R05P6179775281,QRLSTM,6,0.40000000000000002,AgACI,0.67634114681973667
zone8,R05P6179775281,QRLSTM,6,0.5,AgACI,3.2082982744845001
zone8,R05P6179775281,QRLSTM,6,0.59999999999999998,AgACI,5.5568338218751512
zone8,R05P6179775281,QRLSTM,6,0.69999999999999996,AgACI,7.6009685956158979
zone8,R05P6179775281,QRLSTM,6,0.80000000000000004,AgACI,11.013081562513882
zone8,R05P6179775281,QRLSTM,6,0.90000000000000002,AgACI,13.619531782474038
zone8,R05P6179775281,QRLSTM,6,0.94999999999999996,AgACI,12.64534136819826
zone8,R05P6179775281,QRLSTM,6,0.98999999999999999,AgACI,5.9559260814918247
zone8,R05P6179775281,QRLSTM,12,0.10000000000000001,AgACI,0
zone8,R05P6179775281,QRLSTM,12,0.20000000000000001,AgACI,0
zone8,R05P6179775281,QRLSTM,12,0.29999999999999999,AgACI,0
zone8,R05P6179775281,QRLSTM,12,0.40000000000000002,AgACI,1.8244971756602446
zone8,R05P6179775281,QRLSTM,12,0.5,AgACI,4.8824396118149149
zone8,R05P6179775281,QRLSTM,12,0.59999999999999998,AgACI,7.8644247398693246
zone8,R05P6179775281,QRLSTM,12,0.69999999999999996,AgACI,8.8022184384313427
zone8,R05P6179775281,QRLSTM,12,0.80000000000000004,AgACI,9.4845045528523677
zone8,R05P6179775281,QRLSTM,12,0.90000000000000002,AgACI,10.322436012339754
zone8,R05P6179775281,QRLSTM,12,0.94999999999999996,AgACI,6.4503285287352385
zone8,R05P6179775281,QRLSTM,12,0.98999999999999999,AgACI,2.6144157291252634
zone8,R05P6179775281,QRLSTM,24,0.10000000000000001,AgACI,0
zone8,R05P6179775281,QRLSTM,24,0.20000000000000001,AgACI,0
zone8,R05P6179775281,QRLSTM,24,0.29999999999999999,AgACI,1.7729206382570473
zone8,R05P6179775281,QRLSTM,24,0.40000000000000002,AgACI,6.2917184979339069
zone8,R05P6179775281,QRLSTM,24,0.5,AgACI,8.5712562989136885
zone8,R05P6179775281,QRLSTM,24,0.59999999999999998,AgACI,10.115703938295662
zone8,R05P6179775281,QRLSTM,24,0.69999999999999996,AgACI,10.820586597851257
zone8,R05P6179775281,QRLSTM,24,0.80000000000000004,AgACI,11.529909691398089
zone8,R05P6179775281,QRLSTM,24,0.90000000000000002,AgACI,7.407193227435771
zone8,R05P6179775281,QRLSTM,24,0.94999999999999996,AgACI,4.918136990525368
zone8,R05P6179775281,QRLSTM,24,0.98999999999999999,AgACI,2.1890965023291464
zone8,R05P6179775281,Ridge,1,0.10000000000000001,AgACI,0
zone8,R05P6179775281,Ridge,1,0.20000000000000001,AgACI,0
zone8,R05P6179775281,Ridge,1,0.29999999999999999,AgACI,0
zone8,R05P6179775281,Ridge,1,0.40000000000000002,AgACI,0.0086553482290918637
zone8,R05P6179775281,Ridge,1,0.5,AgACI,1.1697056122498939
zone8,R05P6179775281,Ridge,1,0.59999999999999998,AgACI,2.4511769271070794
zone8,R05P6179775281,Ridge,1,0.69999999999999996,AgACI,3.4612306308919871
zone8,R05P6179775281,Ridge,1,0.80000000000000004,AgACI,6.680137771224115
zone8,R05P6179775281,Ridge,1,0.90000000000000002,AgACI,15.196879053286573
zone8,R05P6179775281,Ridge,1,0.94999999999999996,AgACI,13.499658688245653
zone8,R05P6179775281,Ridge,1,0.98999999999999999,AgACI,8.3305734229943695
zone8,R05P6179775281,Ridge,3,0.10000000000000001,AgACI,0
zone8,R05P6179775281,Ridge,3,0.20000000000000001,AgACI,0
zone8,R05P6179775281,Ridge,3,0.29999999999999999,AgACI,0
zone8,R05P6179775281,Ridge,3,0.40000000000000002,AgACI,0
zone8,R05P6179775281,Ridge,3,0.5,AgACI,2.4374014015572154
zone8,R05P6179775281,Ridge,3,0.59999999999999998,AgACI,3.8814950334533638
zone8,R05P6179775281,Ridge,3,0.69999999999999996,AgACI,5.7216640249544648
zone8,R05P6179775281,Ridge,3,0.80000000000000004,AgACI,11.201273287471359
zone8,R05P6179775281,Ridge,3,0.90000000000000002,AgACI,14.796478214937903
zone8,R05P6179775281,Ridge,3,0.94999999999999996,AgACI,15.996131216270747
zone8,R05P6179775281,Ridge,3,0.98999999999999999,AgACI,6.1821146435975249
zone8,R05P6179775281,Ridge,6,0.10000000000000001,AgACI,0
zone8,R05P6179775281,Ridge,6,0.20000000000000001,AgACI,0
zone8,R05P6179775281,Ridge,6,0.29999999999999999,AgACI,0
zone8,R05P6179775281,Ridge,6,0.40000000000000002,AgACI,0.6865676685727129
zone8,R05P6179775281,Ridge,6,0.5,AgACI,4.5332721957563438
zone8,R05P6179775281,Ridge,6,0.59999999999999998,AgACI,7.3685194353970029
zone8,R05P6179775281,Ridge,6,0.69999999999999996,AgACI,9.8530471194324889
zone8,R05P6179775281,Ridge,6,0.80000000000000004,AgACI,11.796936805192759
zone8,R05P6179775281,Ridge,6,0.90000000000000002,AgACI,15.121105244348954
zone8,R05P6179775281,Ridge,6,0.94999999999999996,AgACI,12.411617893125658
zone8,R05P6179775281,Ridge,6,0.98999999999999999,AgACI,4.7362257788699624
zone8,R05P6179775281,Ridge,12,0.10000000000000001,AgACI,0
zone8,R05P6179775281,Ridge,12,0.20000000000000001,AgACI,0
zone8,R05P6179775281,Ridge,12,0.29999999999999999,AgACI,0.51690122441165887
zone8,R05P6179775281,Ridge,12,0.40000000000000002,AgACI,2.6475223538590775
zone8,R05P6179775281,Ridge,12,0.5,AgACI,5.2230963397772667
zone8,R05P6179775281,Ridge,12,0.59999999999999998,AgACI,9.7290860863565207
zone8,R05P6179775281,Ridge,12,0.69999999999999996,AgACI,9.9957215461649938
zone8,R05P6179775281,Ridge,12,0.80000000000000004,AgACI,10.823553967272371
zone8,R05P6179775281,Ridge,12,0.90000000000000002,AgACI,8.2303180614303315
zone8,R05P6179775281,Ridge,12,0.94999999999999996,AgACI,6.3407017666312848
zone8,R05P6179775281,Ridge,12,0.98999999999999999,AgACI,4.3621612506126173
zone8,R05P6179775281,Ridge,24,0.10000000000000001,AgACI,0
zone8,R05P6179775281,Ridge,24,0.20000000000000001,AgACI,0.10324668634364986
zone8,R05P6179775281,Ridge,24,0.29999999999999999,AgACI,3.6305690216375197
zone8,R05P6179775281,Ridge,24,0.40000000000000002,AgACI,7.1596257342303682
zone8,R05P6179775281,Ridge,24,0.5,AgACI,8.4071336247468764
zone8,R05P6179775281,Ridge,24,0.59999999999999998,AgACI,12.506634105314941
zone8,R05P6179775281,Ridge,24,0.69999999999999996,AgACI,9.8959326158391203
zone8,R05P6179775281,Ridge,24,0.80000000000000004,AgACI,11.539538702326247
zone8,R05P6179775281,Ridge,24,0.90000000000000002,AgACI,9.1316823399263392
zone8,R05P6179775281,Ridge,24,0.94999999999999996,AgACI,3.0137515991211838
zone8,R05P6179775281,Ridge,24,0.98999999999999999,AgACI,1.3148134796317379
zone8,R10,GBR,1,0.10000000000000001,AgACI,0
zone8,R10,GBR,1,0.20000000000000001,AgACI,0
zone8,R10,GBR,1,0.29999999999999999,AgACI,0
zone8,R10,GBR,1,0.40000000000000002,AgACI,0
zone8,R10,GBR,1,0.5,AgACI,0
zone8,R10,GBR,1,0.59999999999999998,AgACI,0.5314053160833776
zone8,R10,GBR,1,0.69999999999999996,AgACI,2.6798414986055619
zone8,R10,GBR,1,0.80000000000000004,AgACI,4.5638402060605099
zone8,R10,GBR,1,0.90000000000000002,AgACI,8.6156917021302348
zone8,R10,GBR,1,0.94999999999999996,AgACI,8.3551152432006059
zone8,R10,GBR,1,0.98999999999999999,AgACI,2.4331405425460195
zone8,R10,GBR,3,0.10000000000000001,AgACI,0
zone8,R10,GBR,3,0.20000000000000001,AgACI,0
zone8,R10,GBR,3,0.29999999999999999,AgACI,0
zone8,R10,GBR,3,0.40000000000000002,AgACI,0
zone8,R10,GBR,3,0.5,AgACI,0.28095752456498424
zone8,R10,GBR,3,0.59999999999999998,AgACI,3.6126457087361397
zone8,R10,GBR,3,0.69999999999999996,AgACI,4.6250275558453735
zone8,R10,GBR,3,0.80000000000000004,AgACI,5.880907102098587
zone8,R10,GBR,3,0.90000000000000002,AgACI,9.2644790056238833
zone8,R10,GBR,3,0.94999999999999996,AgACI,7.8336596524305913
zone8,R10,GBR,3,0.98999999999999999,AgACI,2.2937229770109147
zone8,R10,GBR,6,0.10000000000000001,AgACI,0
zone8,R10,GBR,6,0.20000000000000001,AgACI,0
zone8,R10,GBR,6,0.29999999999999999,AgACI,0
zone8,R10,GBR,6,0.40000000000000002,AgACI,0
zone8,R10,GBR,6,0.5,AgACI,0
zone8,R10,GBR,6,0.59999999999999998,AgACI,2.7045072565998085
zone8,R10,GBR,6,0.69999999999999996,AgACI,3.9376243232376762
zone8,R10,GBR,6,0.80000000000000004,AgACI,4.5830327670948412
zone8,R10,GBR,6,0.90000000000000002,AgACI,8.8183206741415212
zone8,R10,GBR,6,0.94999999999999996,AgACI,6.3287902499585824
zone8,R10,GBR,6,0.98999999999999999,AgACI,4.009223516391458
zone8,R10,GBR,12,0.10000000000000001,AgACI,0
zone8,R10,GBR,12,0.20000000000000001,AgACI,0
zone8,R10,GBR,12,0.29999999999999999,AgACI,0
zone8,R10,GBR,12,0.40000000000000002,AgACI,0
zone8,R10,GBR,12,0.5,AgACI,1.7235127847851528
zone8,R10,GBR,12,0.59999999999999998,AgACI,1.6545830343468904
zone8,R10,GBR,12,0.69999999999999996,AgACI,4.0270603035730268
zone8,R10,GBR,12,0.80000000000000004,AgACI,5.7235261715484542
zone8,R10,GBR,12,0.90000000000000002,AgACI,7.0094916498065762
zone8,R10,GBR,12,0.94999999999999996,AgACI,5.5381509666074358
zone8,R10,GBR,12,0.98999999999999999,AgACI,2.6799274218977986
zone8,R10,GBR,24,0.10000000000000001,AgACI,0
zone8,R10,GBR,24,0.20000000000000001,AgACI,0
zone8,R10,GBR,24,0.29999999999999999,AgACI,1.0911949509533114
zone8,R10,GBR,24,0.40000000000000002,AgACI,0.98001251907247067
zone8,R10,GBR,24,0.5,AgACI,3.4194491748994027
zone8,R10,GBR,24,0.59999999999999998,AgACI,1.9853951996555708
zone8,R10,GBR,24,0.69999999999999996,AgACI,2.5012463600251555
zone8,R10,GBR,24,0.80000000000000004,AgACI,4.1480902025812894
zone8,R10,GBR,24,0.90000000000000002,AgACI,8.0067515597337149
zone8,R10,GBR,24,0.94999999999999996,AgACI,5.271548553461014
zone8,R10,GBR,24,0.98999999999999999,AgACI,2.3116896345910076
zone8,R10,MLP,1,0.10000000000000001,AgACI,0
zone8,R10,MLP,1,0.20000000000000001,AgACI,0
zone8,R10,MLP,1,0.29999999999999999,AgACI,0
zone8,R10,MLP,1,0.40000000000000002,AgACI,0
zone8,R10,MLP,1,0.5,AgACI,0
zone8,R10,MLP,1,0.59999999999999998,AgACI,0
zone8,R10,MLP,1,0.69999999999999996,AgACI,0.25103404060673462
zone8,R10,MLP,1,0.80000000000000004,AgACI,0.8276517083998014
zone8,R10,MLP,1,0.90000000000000002,AgACI,1.7666207640050002
zone8,R10,MLP,1,0.94999999999999996,AgACI,4.7757969046185345
zone8,R10,MLP,1,0.98999999999999999,AgACI,5.8556777033418772
zone8,R10,MLP,3,0.10000000000000001,AgACI,0
zone8,R10,MLP,3,0.20000000000000001,AgACI,0
zone8,R10,MLP,3,0.29999999999999999,AgACI,0
zone8,R10,MLP,3,0.40000000000000002,AgACI,0
zone8,R10,MLP,3,0.5,AgACI,0
zone8,R10,MLP,3,0.59999999999999998,AgACI,0
zone8,R10,MLP,3,0.69999999999999996,AgACI,0.82268056863885608
zone8,R10,MLP,3,0.80000000000000004,AgACI,0.68466158450624093
zone8,R10,MLP,3,0.90000000000000002,AgACI,3.2859180579753344
zone8,R10,MLP,3,0.94999999999999996,AgACI,7.7482968573611144
zone8,R10,MLP,3,0.98999999999999999,AgACI,3.2175081973558006
zone8,R10,MLP,6,0.10000000000000001,AgACI,0
zone8,R10,MLP,6,0.20000000000000001,AgACI,0
zone8,R10,MLP,6,0.29999999999999999,AgACI,0
zone8,R10,MLP,6,0.40000000000000002,AgACI,0
zone8,R10,MLP,6,0.5,AgACI,0
zone8,R10,MLP,6,0.59999999999999998,AgACI,1.3178278219778017
zone8,R10,MLP,6,0.69999999999999996,AgACI,1.6666099198380691
zone8,R10,MLP,6,0.80000000000000004,AgACI,3.2196835782961619
zone8,R10,MLP,6,0.90000000000000002,AgACI,5.6491124987084085
zone8,R10,MLP,6,0.94999999999999996,AgACI,5.6410870996404849
zone8,R10,MLP,6,0.98999999999999999,AgACI,3.3654408026345006
zone8,R10,MLP,12,0.10000000000000001,AgACI,0
zone8,R10,MLP,12,0.20000000000000001,AgACI,0
zone8,R10,MLP,12,0.29999999999999999,AgACI,0
zone8,R10,MLP,12,0.40000000000000002,AgACI,0
zone8,R10,MLP,12,0.5,AgACI,1.5106491407387734
zone8,R10,MLP,12,0.59999999999999998,AgACI,0.68307677592907012
zone8,R10,MLP,12,0.69999999999999996,AgACI,2.37678391216396
zone8,R10,MLP,12,0.80000000000000004,AgACI,4.0853024832447682
zone8,R10,MLP,12,0.90000000000000002,AgACI,5.0853777615633478
zone8,R10,MLP,12,0.94999999999999996,AgACI,3.9643577108033456
zone8,R10,MLP,12,0.98999999999999999,AgACI,0.99385395629543183
zone8,R10,MLP,24,0.10000000000000001,AgACI,0
zone8,R10,MLP,24,0.20000000000000001,AgACI,0
zone8,R10,MLP,24,0.29999999999999999,AgACI,0
zone8,R10,MLP,24,0.40000000000000002,AgACI,1.6191971407889083
zone8,R10,MLP,24,0.5,AgACI,3.6746051844455341
zone8,R10,MLP,24,0.59999999999999998,AgACI,5.5443354731361749
zone8,R10,MLP,24,0.69999999999999996,AgACI,7.6899241008045127
zone8,R10,MLP,24,0.80000000000000004,AgACI,7.7639235420545738
zone8,R10,MLP,24,0.90000000000000002,AgACI,5.9375149480773715
zone8,R10,MLP,24,0.94999999999999996,AgACI,2.2621478134639439
zone8,R10,MLP,24,0.98999999999999999,AgACI,1.8938158476271338
zone8,R10,QRLSTM,1,0.10000000000000001,AgACI,0
zone8,R10,QRLSTM,1,0.20000000000000001,AgACI,0
zone8,R10,QRLSTM,1,0.29999999999999999,AgACI,0
zone8,R10,QRLSTM,1,0.40000000000000002,AgACI,0
zone8,R10,QRLSTM,1,0.5,AgACI,0
zone8,R10,QRLSTM,1,0.59999999999999998,AgACI,0.81974758341429865
zone8,R10,QRLSTM,1,0.69999999999999996,AgACI,1.6994859891905412
zone8,R10,QRLSTM,1,0.80000000000000004,AgACI,3.3707619130300515
zone8,R10,QRLSTM,1,0.90000000000000002,AgACI,7.4473647507207419
zone8,R10,QRLSTM,1,0.94999999999999996,AgACI,9.7674861260175661
zone8,R10,QRLSTM,1,0.98999999999999999,AgACI,6.0224558451458021
zone8,R10,QRLSTM,3,0.10000000000000001,AgACI,0
zone8,R10,QRLSTM,3,0.20000000000000001,AgACI,0
zone8,R10,QRLSTM,3,0.29999999999999999,AgACI,0
zone8,R10,QRLSTM,3,0.40000000000000002,AgACI,0
zone8,R10,QRLSTM,3,0.5,AgACI,0
zone8,R10,QRLSTM,3,0.59999999999999998,AgACI,0.70456852309763729
zone8,R10,QRLSTM,3,0.69999999999999996,AgACI,1.7991568378607603
zone8,R10,QRLSTM,3,0.80000000000000004,AgACI,2.9258460304798062
zone8,R10,QRLSTM,3,0.90000000000000002,AgACI,6.0667969622173246
zone8,R10,QRLSTM,3,0.94999999999999996,AgACI,8.9586846324408054
zone8,R10,QRLSTM,3,0.98999999999999999,AgACI,3.791500858312391
zone8,R10,QRLSTM,6,0.10000000000000001,AgACI,0
zone8,R10,QRLSTM,6,0.20000000000000001,AgACI,0
zone8,R10,QRLSTM,6,0.29999999999999999,AgACI,0
zone8,R10,QRLSTM,6,0.40000000000000002,AgACI,0
zone8,R10,QRLSTM,6,0.5,AgACI,0
zone8,R10,QRLSTM,6,0.59999999999999998,AgACI,0.3538995020802238
zone8,R10,QRLSTM,6,0.69999999999999996,AgACI,2.2463024847178437
zone8,R10,QRLSTM,6,0.80000000000000004,AgACI,3.7762924025505074
zone8,R10,QRLSTM,6,0.90000000000000002,AgACI,6.910339172552793
zone8,R10,QRLSTM,6,0.94999999999999996,AgACI,9.7244874875859644
zone8,R10,QRLSTM,6,0.98999999999999999,AgACI,5.7501395413865453
zone8,R10,QRLSTM,12,0.10000000000000001,AgACI,0
zone8,R10,QRLSTM,12,0.20000000000000001,AgACI,0
zone8,R10,QRLSTM,12,0.29999999999999999,AgACI,0
zone8,R10,QRLSTM,12,0.40000000000000002,AgACI,0
zone8,R10,QRLSTM,12,0.5,AgACI,0
zone8,R10,QRLSTM,12,0.59999999999999998,AgACI,3.6245825030180923
zone8,R10,QRLSTM,12,0.69999999999999996,AgACI,5.8945596841264214
zone8,R10,QRLSTM,12,0.80000000000000004,AgACI,6.6006508356401428
zone8,R10,QRLSTM,12,0.90000000000000002,AgACI,8.9894924749728489
zone8,R10,QRLSTM,12,0.94999999999999996,AgACI,5.8264602614398697
zone8,R10,QRLSTM,12,0.98999999999999999,AgACI,2.2687035613267126
zone8,R10,QRLSTM,24,0.10000000000000001,AgACI,0
zone8,R10,QRLSTM,24,0.20000000000000001,AgACI,0
zone8,R10,QRLSTM,24,0.29999999999999999,AgACI,0
zone8,R10,QRLSTM,24,0.40000000000000002,AgACI,0.60350018397812288
zone8,R10,QRLSTM,24,0.5,AgACI,3.9791077198742197
zone8,R10,QRLSTM,24,0.59999999999999998,AgACI,7.1851374675323765
zone8,R10,QRLSTM,24,0.69999999999999996,AgACI,8.7831147491230546
zone8,R10,QRLSTM,24,0.80000000000000004,AgACI,8.8230016839116132
zone8,R10,QRLSTM,24,0.90000000000000002,AgACI,5.4608724132841013
zone8,R10,QRLSTM,24,0.94999999999999996,AgACI,4.161419313749315
zone8,R10,QRLSTM,24,0.98999999999999999,AgACI,1.5665940085497043
zone8,R10,Ridge,1,0.10000000000000001,AgACI,0
zone8,R10,Ridge,1,0.20000000000000001,AgACI,0
zone8,R10,Ridge,1,0.29999999999999999,AgACI,0
zone8,R10,Ridge,1,0.40000000000000002,AgACI,0
zone8,R10,Ridge,1,0.5,AgACI,0
zone8,R10,Ridge,1,0.59999999999999998,AgACI,0.023217029921585031
zone8,R10,Ridge,1,0.69999999999999996,AgACI,0.87779690843718949
zone8,R10,Ridge,1,0.80000000000000004,AgACI,1.0249400847394785
zone8,R10,Ridge,1,0.90000000000000002,AgACI,6.4266117279860202
zone8,R10,Ridge,1,0.94999999999999996,AgACI,9.6908782534999904
zone8,R10,Ridge,1,0.98999999999999999,AgACI,7.832977928612328
zone8,R10,Ridge,3,0.10000000000000001,AgACI,0
zone8,R10,Ridge,3,0.20000000000000001,AgACI,0
zone8,R10,Ridge,3,0.29999999999999999,AgACI,0
zone8,R10,Ridge,3,0.40000000000000002,AgACI,0
zone8,R10,Ridge,3,0.5,AgACI,0
zone8,R10,Ridge,3,0.59999999999999998,AgACI,0.86539167932584427
zone8,R10,Ridge,3,0.69999999999999996,AgACI,1.307393516863864
zone8,R10,Ridge,3,0.80000000000000004,AgACI,3.3641087713029982
zone8,R10,Ridge,3,0.90000000000000002,AgACI,6.5077445262604616
zone8,R10,Ridge,3,0.94999999999999996,AgACI,11.859394585365802
zone8,R10,Ridge,3,0.98999999999999999,AgACI,5.7258160249707313
zone8,R10,Ridge,6,0.10000000000000001,AgACI,0
zone8,R10,Ridge,6,0.20000000000000001,AgACI,0
zone8,R10,Ridge,6,0.29999999999999999,AgACI,0
zone8,R10,Ridge,6,0.40000000000000002,AgACI,0
zone8,R10,Ridge,6,0.5,AgACI,0
zone8,R10,Ridge,6,0.59999999999999998,AgACI,2.1702716573163361
zone8,R10,Ridge,6,0.69999999999999996,AgACI,3.8914024061277086
zone8,R10,Ridge,6,0.80000000000000004,AgACI,4.8811431856403464
zone8,R10,Ridge,6,0.90000000000000002,AgACI,8.720800824760655
zone8,R10,Ridge,6,0.94999999999999996,AgACI,8.796333364033293
zone8,R10,Ridge,6,0.98999999999999999,AgACI,4.5148687281058919
zone8,R10,Ridge,12,0.10000000000000001,AgACI,0
zone8,R10,Ridge,12,0.20000000000000001,AgACI,0
zone8,R10,Ridge,12,0.29999999999999999,AgACI,0
zone8,R10,Ridge,12,0.40000000000000002,AgACI,0
zone8,R10,Ridge,12,0.5,AgACI,1.3647325946039457
zone8,R10,Ridge,12,0.59999999999999998,AgACI,3.7185023245639881
zone8,R10,Ridge,12,0.69999999999999996,AgACI,3.918519747538185
zone8,R10,Ridge,12,0.80000000000000004,AgACI,5.9537776452750268
zone8,R10,Ridge,12,0.90000000000000002,AgACI,3.623196783186633
zone8,R10,Ridge,12,0.94999999999999996,AgACI,3.7017428968654453
zone8,R10,Ridge,12,0.98999999999999999,AgACI,4.1076440819227233
zone8,R10,Ridge,24,0.10000000000000001,AgACI,0
zone8,R10,Ridge,24,0.20000000000000001,AgACI,0
zone8,R10,Ridge,24,0.29999999999999999,AgACI,0
zone8,R10,Ridge,24,0.40000000000000002,AgACI,3.5325567387548995
zone8,R10,Ridge,24,0.5,AgACI,2.4092652933733083
zone8,R10,Ridge,24,0.59999999999999998,AgACI,6.4848289257435576
zone8,R10,Ridge,24,0.69999999999999996,AgACI,5.7355568616047181
zone8,R10,Ridge,24,0.80000000000000004,AgACI,8.9375663182478924
zone8,R10,Ridge,24,0.90000000000000002,AgACI,6.7675609913392387
zone8,R10,Ridge,24,0.94999999999999996,AgACI,2.0408707340812571
zone8,R10,Ridge,24,0.98999999999999999,AgACI,1.2323988630323246
zone8,R20,GBR,1,0.10000000000000001,AgACI,0
zone8,R20,GBR,1,0.20000000000000001,AgACI,0
zone8,R20,GBR,1,0.29999999999999999,AgACI,0
zone8,R20,GBR,1,0.40000000000000002,AgACI,0
zone8,R20,GBR,1,0.5,AgACI,0
zone8,R20,GBR,1,0.59999999999999998,AgACI,0
zone8,R20,GBR,1,0.69999999999999996,AgACI,0
zone8,R20,GBR,1,0.80000000000000004,AgACI,1.3587049907288318
zone8,R20,GBR,1,0.90000000000000002,AgACI,3.3743385069486154
zone8,R20,GBR,1,0.94999999999999996,AgACI,5.3399576719326936
zone8,R20,GBR,1,0.98999999999999999,AgACI,2.188755617624194
zone8,R20,GBR,3,0.10000000000000001,AgACI,0
zone8,R20,GBR,3,0.20000000000000001,AgACI,0
zone8,R20,GBR,3,0.29999999999999999,AgACI,0
zone8,R20,GBR,3,0.40000000000000002,AgACI,0
zone8,R20,GBR,3,0.5,AgACI,0
zone8,R20,GBR,3,0.59999999999999998,AgACI,0
zone8,R20,GBR,3,0.69999999999999996,AgACI,0.83780558486534762
zone8,R20,GBR,3,0.80000000000000004,AgACI,1.0796405515625995
zone8,R20,GBR,3,0.90000000000000002,AgACI,4.0915411788668754
zone8,R20,GBR,3,0.94999999999999996,AgACI,6.2472887916404041
zone8,R20,GBR,3,0.98999999999999999,AgACI,2.2041314113023791
zone8,R20,GBR,6,0.10000000000000001,AgACI,0
zone8,R20,GBR,6,0.20000000000000001,AgACI,0
zone8,R20,GBR,6,0.29999999999999999,AgACI,0
zone8,R20,GBR,6,0.40000000000000002,AgACI,0
zone8,R20,GBR,6,0.5,AgACI,0
zone8,R20,GBR,6,0.59999999999999998,AgACI,0
zone8,R20,GBR,6,0.69999999999999996,AgACI,0.44844714457399348
zone8,R20,GBR,6,0.80000000000000004,AgACI,0.72874952661465819
zone8,R20,GBR,6,0.90000000000000002,AgACI,5.4465049523805042
zone8,R20,GBR,6,0.94999999999999996,AgACI,5.5610270084855529
zone8,R20,GBR,6,0.98999999999999999,AgACI,3.8483409523847989
zone8,R20,GBR,12,0.10000000000000001,AgACI,0
zone8,R20,GBR,12,0.20000000000000001,AgACI,0
zone8,R20,GBR,12,0.29999999999999999,AgACI,0
zone8,R20,GBR,12,0.40000000000000002,AgACI,0
