farm_id,price_id,regime,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap
FarmA,rho_20,ordinary,AgACI,0.8851345959063021,0.40913978909658366,0.4759948068097202,0.7647119394600691,0.4533764106518286,0.06721513472870493,0.8090449521244786,0.1604242712567088,0.004453479340590654,0.15597079191611818
FarmA,rho_20,ordinary,CART,0.8966768133375083,0.3396031823936721,0.5570736309438377,0.7269766010397481,0.3752453918845133,0.13401729611943125,0.6689359064497197,0.1210614023308043,0.011546605578913982,0.10951479675189035
FarmA,rho_20,ordinary,CLARA,0.8566606407465585,0.3786614192816945,0.47799922146486495,0.7669585923683205,0.41913105130925765,0.046764622830492826,0.8142072663755201,0.154522334055917,0.002291641894216467,0.1522306921617006
FarmA,rho_20,ordinary,CLARA_cost_update,0.8546606050607829,0.37940451657486746,0.47525608848591633,0.7661818004040633,0.4199659920881036,0.04933945740298162,0.8108344316804956,0.1542367871126515,0.002586256727389373,0.1516505303852622
FarmA,rho_20,ordinary,CLARA_coverage_update,0.861011060521389,0.37738885000745237,0.48362221051393756,0.7652585013353487,0.4177011981921318,0.04309949806051333,0.8175378342702622,0.15326462927247364,0.00214881850793647,0.1511158107645372
FarmA,rho_20,ordinary,CLARA_frozen,0.8598026463254537,0.37791193977352805,0.48189070655192656,0.764613299484112,0.41828893950232887,0.046553649475120085,0.8109708701956062,0.15261770848822037,0.0024400006992429143,0.15017770778897746
FarmA,rho_20,ordinary,EEE,0.8562026950027714,0.34532222406914204,0.5108804709336299,0.7184507324867225,0.38167128140751405,0.17104703872404464,0.6160434900742929,0.09549861687526925,0.016736853037416663,0.0787617638378526
FarmA,rho_20,ordinary,EnbPI-RH,0.9521738867956668,0.29623035117306973,0.6559435356225989,0.6943493903696714,0.32651187365911805,0.25713218951323263,0.46050611772823324,0.07381498424011969,0.02339376770312855,0.050421216536991165
FarmA,rho_20,ordinary,LinUCB,0.8602555047620902,0.39034616977406844,0.4699093349880233,0.7611809329990493,0.4322599844467556,0.07123217848866836,0.7971167322649105,0.15252294929596666,0.005413717661158859,0.1471092316348078
FarmA,rho_20,ordinary,Static,0.950476984448039,0.28937020764309834,0.6611067768049427,0.6919013430602344,0.3188038472209476,0.2975416681089961,0.4376612443275494,0.08107865663395504,0.031391570374111326,0.04968708625984368
FarmA,rho_20,ordinary,TSC,0.8922372941925523,0.42602188897397447,0.46621540521857907,0.7683587470776687,0.4723450621994594,0.02375693570827726,0.8424236964774238,0.15977705535727363,0.0009721107361970016,0.15880494462107667
FarmA,rho_20,overall,ACI,1.210594195212597,0.4341696184823116,0.7764245767302889,0.7199785310495513,0.47138041756300403,0.02931484081240594,0.8035201683398706,0.13754888265096676,0.0013198389923520825,0.1362290436586146
FarmA,rho_20,overall,AgACI,1.2042102521986608,0.45682874548948826,0.7473815067091784,0.7321771514450198,0.4968401108294968,0.07289861955030706,0.797450953400956,0.15750929615173312,0.004897837064872085,0.15261145908686102
FarmA,rho_20,overall,CART,1.2366055702200833,0.39333942432581176,0.8432661458942742,0.6794191138515597,0.4255037949152525,0.1445186259738588,0.6538690467601086,0.11804638074925698,0.012493752545402099,0.10555262820385486
FarmA,rho_20,overall,CLARA,1.183586626352384,0.4361494373423188,0.7474371890100691,0.7313639555266281,0.4736049331360476,0.052341739979692825,0.8021179914191291,0.15090468481330024,0.002525605800722575,0.14837907901257766
FarmA,rho_20,overall,CLARA_cost_update,1.1808524940527692,0.436748206780744,0.7441042872720292,0.730678521350444,0.47427770778596356,0.05386415681074657,0.7995682317264431,0.15069830811982377,0.0027348890686693787,0.14796341905115434
FarmA,rho_20,overall,CLARA_coverage_update,1.1842849828289514,0.43548271353341744,0.748802269295538,0.7304208475612527,0.4728558052608769,0.04775330709853164,0.8055336447281763,0.14961611989327162,0.002332444520048155,0.14728367537322343
FarmA,rho_20,overall,CLARA_frozen,1.1812158484682742,0.43562034207402206,0.7455955063942565,0.7293766601744576,0.47301044407054493,0.05094570208859331,0.8000446674401512,0.14914020970232092,0.0026065824905217756,0.14653362721179913
