zone_or_farm,price_id,regime,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap,IS,below_floor
zone3,R01,ordinary,GLOBAL_SCORE_SAME_SCREEN,1.6031597371817774,1.3906247380218379,0.2125349991599397,0.58755530677148149,0.39016572969166979,0.19109980551163516,0.13306198835026636,0.048572670001866769,0.026611880635881515,0.021960789365985244,0.66713532903113637,0.10909090909090909
zone3,R01,ordinary,NO_BACKOFF_EXACT,1.6144834955487384,1.4035153112471925,0.21096818430154579,0.58959247629685418,0.39378667722688188,0.1796345498368786,0.14107454003791545,0.048696123711361859,0.025485840371964445,0.023210283339397404,0.6653015579873911,0.090909090909090912
zone3,R01,ordinary,NO_G,1.5878471061650716,1.3710324997238081,0.21681460644126374,0.58033681063753728,0.38466229196750412,0.20544107407760565,0.11146820778065104,0.047744486573196597,0.028528987722125844,0.019215498851070746,0.66677976076155698,0.23181818181818181
zone3,R01,ordinary,NO_RWG,1.5904025619049034,1.3744759187396394,0.21592664316526425,0.58101904867781773,0.38562954450004094,0.30010443284107213,0.097483975528263919,0.05716658930700301,0.040990713533281216,0.016175875773721784,0.66718919528760889,0.24090909090909091
zone3,R01,ordinary,NO_SCREEN,1.5725063658949521,1.3509176437018793,0.22158872219307296,0.57381820157037988,0.37901205151190615,0.32615734047890782,0.071129335465600893,0.057697519955925695,0.045482571736797248,0.012214948219128436,0.6677508233618844,0.29545454545454547
zone3,R01,ordinary,OUTCOME_ORACLE,1.5318295373648156,1.302434278616845,0.2293952587479707,0.5552720021675801,0.36539312873521096,0.41581236581307596,0.037178346193501174,0.064205531069204499,0.056783551634145668,0.0074219794350588123,0.66498518156996655,0.50454545454545452
zone3,R01,ordinary,STATE_ORACLE,1.5595050443780754,1.3355077917492211,0.2239972526288542,0.56934625156978058,0.37468344141284488,0.34384222612293575,0.058775782975298833,0.057886334263623385,0.047287384928126848,0.010598949335496521,0.67348983150601882,0.36818181818181817
zone3,R01,ordinary,WIDTH_ONLY,1.5318295373648156,1.2983073436478976,0.23352219371691849,0.55526380266699704,0.36423387733943913,0.41599107276720532,0.037171671517222983,0.06422555917358673,0.056806653562249121,0.0074189056113375899,0.68375689278770257,0.50454545454545452
zone3,R01,ordinary,WIDTH_SAME_SCREEN,1.5599774104683806,1.3338615891101591,0.22611582135822125,0.56661076266798316,0.37422102494119813,0.27658123380339039,0.07144073728492592,0.051110255609690076,0.037705332621840358,0.013404922987849699,0.67809728606150121,0.36818181818181817
zone3,R01,overall,CLARA,1.7023966808817417,1.4826285775995693,0.21976810328217314,0.58363745520456844,0.41579358499370089,0.19284313005327447,0.12826843427730236,0.048622390366997073,0.027259083310734712,0.021363307056262347,0.69074120518012461,0.18181818181818182
zone3,R01,overall,FEASIBLE_STATE_ORACLE,1.6911440800479234,1.4697956056130514,0.22134847443487243,0.58072055525621014,0.41218881758175807,0.20619819355678343,0.11584039976308408,0.048381989899197626,0.028563571842022056,0.019818418057175536,0.69470392428008965,0.21363636363636362
zone3,R01,overall,FIX_REFERENCE_PRICE,1.8473073916031495,1.6759060896459679,0.17140130195718153,0.65911685546652299,0.47008502096179011,0.072947355140395714,0.49046558294678938,0.085765142941563816,0.0078394519346578432,0.077925691006905953,0.69273198296791139,0.027272727272727271
zone3,R01,overall,GLOBAL_SCORE_SAME_SCREEN,1.6951371868755023,1.4744730372701658,0.2206641496053372,0.58227302702802819,0.41350270287870028,0.20134064965137138,0.12507807694028625,0.048932166869284012,0.028114111992227481,0.020818054877056513,0.69261661580191658,0.20000000000000001
zone3,R01,overall,NO_BACKOFF_EXACT,1.7066356865391847,1.487581790750427,0.2190538957887582,0.58469859552127434,0.41718493700236875,0.18956087240817393,0.13254555524577805,0.048908176972675091,0.02687569633146749,0.022032480641207584,0.6915263460777068,0.18636363636363637
zone3,R01,overall,NO_G,1.6831009416429776,1.459063399990755,0.22403754165222303,0.57733121122823505,0.40917415308111288,0.21721116513713545,0.10475476917077997,0.048377807650304798,0.030282103865284321,0.018095703785020425,0.69212656096392833,0.26818181818181819
zone3,R01,overall,NO_RWG,1.6521573340077462,1.4184342317403726,0.23372310226737361,0.56202142048808368,0.39776146537033175,0.31200058839437989,0.089526020834270886,0.057914601818965281,0.042940193987430438,0.014974407831534805,0.6949511766732358,0.53181818181818186
zone3,R01,overall,NO_SCREEN,1.6309747215586787,1.390574336969534,0.24040038458914514,0.55407059670109138,0.38993565223245552,0.34031222547418305,0.066448700208250541,0.059052191628984008,0.047607643017578964,0.011444548611404986,0.69608136956497568,0.65000000000000002
zone3,R01,overall,OUTCOME_ORACLE,1.5937476018649044,1.34574527626629,0.24800232559861407,0.53773813514392022,0.37734321945064592,0.43038207757716357,0.035202994717928607,0.066228463202005594,0.059228474715442389,0.0069999884865631773,0.69437067206099434,0.77272727272727271
zone3,R01,overall,STATE_ORACLE,1.6198255165280373,1.3773543762814544,0.24247114024658331,0.55045502437744542,0.38622218012906279,0.35840589721372085,0.055003103343816945,0.0594902912859206,0.049574136714995214,0.0099161545709253434,0.70120496226968676,0.71363636363636362
zone3,R01,overall,WIDTH_ONLY,1.5937476018649044,1.3421921124728584,0.25155548939204581,0.53771579665457347,0.37634513973338979,0.43061140837137929,0.03520067353598276,0.066245721574224634,0.059248720776700285,0.0069970007975243189,0.71089187407624699,0.77272727272727271
zone3,R01,overall,WIDTH_SAME_SCREEN,1.6529884369003593,1.4187494191945269,0.23423901770583222,0.56287766880916434,0.39785000117206032,0.2891036952760056,0.068470394331899151,0.052324136911108071,0.039511921233896644,0.012812215677211417,0.70364038911010662,0.48636363636363639
zone3,R01,ramp,CLARA,1.8261166804644688,1.5921128497265771,0.23400383073789194,0.57753890628441396,0.44637917838806951,0.19655592369196917,0.12700094676877841,0.048894855454421571,0.027815916541671225,0.021078938912750318,0.73881983269707285,0.32272727272727275
zone3,R01,ramp,FEASIBLE_STATE_ORACLE,1.8166553861448358,1.581545734532021,0.23510965161281461,0.5754367867632878,0.44341088760308217,0.21016920435687625,0.11455908173504484,0.048699136158577634,0.029156990883389106,0.019542145275188501,0.74278500370474998,0.34090909090909088
zone3,R01,ramp,FIX_REFERENCE_PRICE,1.9862317655134409,1.8044985648904122,0.18173320062302856,0.65014798675568919,0.50603808714195586,0.07539815382982494,0.48856605919090856,0.085457461502966722,0.0081299265046685925,0.0773275349982981,0.73952352515530473,0.090909090909090912
zone3,R01,ramp,GLOBAL_SCORE_SAME_SCREEN,1.8200920294069856,1.5854650029934449,0.2346270264135408,0.57653656936294961,0.44451180571022347,0.20519313260457131,0.12384444117930085,0.049236120163352576,0.028692364564588378,0.020543755598764174,0.74062508347430211,0.33181818181818185
zone3,R01,ramp,NO_BACKOFF_EXACT,1.828741364583413,1.5952443069561599,0.23349705762725312,0.57796385394603456,0.4472588012053681,0.19353800504005494,0.13118222875025734,0.049176950701241437,0.027432019583332742,0.021744931117908681,0.73981564748602713,0.33181818181818185
zone3,R01,ramp,NO_G,1.8123781744926697,1.5754675592347582,0.23691061525791166,0.57426929882315092,0.44170353499149123,0.22153661076476006,0.1037449817491029,0.048726710196910737,0.030893287388126099,0.017833422808784631,0.73935424779993075,0.37272727272727274
zone3,R01,ramp,NO_RWG,1.7340808250195878,1.4738723115212433,0.26020851349834512,0.5349714724471154,0.41316554406072881,0.31566534059207596,0.088139524712501735,0.058370579593448525,0.043705907395838656,0.014664672197609852,0.74851160894156554,0.67272727272727273
zone3,R01,ramp,NO_SCREEN,1.7113166966309707,1.4440857940096536,0.26723090262131771,0.52671772845670373,0.40479854475972038,0.34495085184386126,0.066471906243970938,0.059743295026257005,0.048440800950439435,0.011302494075817564,0.74990474592023126,0.77272727272727271
zone3,R01,ramp,OUTCOME_ORACLE,1.6757806229399785,1.4008673721544953,0.27491325078548373,0.51186961091531658,0.39265853862063116,0.43476101601626371,0.035461938012536873,0.067116384522860228,0.060176363302132788,0.0069400212207274114,0.74883185603026081,0.85909090909090913
zone3,R01,ramp,STATE_ORACLE,1.701218985094362,1.4319742945310721,0.26924469056329048,0.5234946747716348,0.40139643816461346,0.3629852526396723,0.055098273422282247,0.060249627362298691,0.050464040558813324,0.0097855868034853397,0.75510919314243363,0.8136363636363636
zone3,R01,ramp,WIDTH_ONLY,1.6757806229399785,1.3975852854274722,0.27819533751250691,0.51184266218233276,0.39173660414674827,0.43501053352158303,0.03546119710715049,0.067132835424295198,0.060195811623690976,0.0069370238006041911,0.7646881390762329,0.86818181818181817
zone3,R01,ramp,WIDTH_SAME_SCREEN,1.775669149296579,1.5264985322110711,0.249170617085508,0.55681970443578965,0.42794819032191656,0.29354872066990628,0.068515238029378964,0.052917249175892897,0.040201000564310301,0.012716248611582579,0.75201884859492885,0.57272727272727275
zone3,R02,ordinary,CLARA,1.8331476856788165,1.4190688103894031,0.4140788752894134,0.59515699763519858,0.3981556376600871,0.14996677998830329,0.16083124225199977,0.047204776573044685,0.021145800736248114,0.026058975836796564,0.66239982278528609,0.054545454545454543
zone3,R02,ordinary,FEASIBLE_STATE_ORACLE,1.8208224449645005,1.404146445646431,0.4166759993180697,0.59139606959591329,0.39396396217048801,0.16075962897489882,0.14337352595189623,0.046177661164851461,0.022157226157759086,0.024020435007092361,0.66555224658234835,0.095454545454545459
zone3,R02,ordinary,FIX_REFERENCE_PRICE,1.9025863260810096,1.5608450672164886,0.34174125886452139,0.65946616289800142,0.43798042890365035,0.068073675040725409,0.49651215942551219,0.086533616520278273,0.0072495611023719216,0.079284055417906354,0.66549002811887559,0.013636363636363636
zone3,R02,ordinary,GLOBAL_SCORE_SAME_SCREEN,1.8256771897614399,1.4073240268498608,0.41835316291157915,0.59291530122549341,0.39485654116021551,0.16080003693605568,0.15218641569783703,0.047140034658545257,0.022248482158124385,0.024891552500420858,0.6651576975516087,0.072727272727272724
zone3,R02,ordinary,NO_BACKOFF_EXACT,1.8376992875416649,1.4262973094658584,0.41140197807580664,0.59693515320803447,0.40018611492875428,0.1459401044688084,0.169076509124122,0.047821649441766957,0.020705910823294198,0.027115738618472739,0.66274182957308803,0.045454545454545456
zone3,R02,ordinary,NO_G,1.8092352521104798,1.3791347670683187,0.43010048504216114,0.58373528995573798,0.38693820976090604,0.17669298941354797,0.13016956767953528,0.046625749414788656,0.024749411036792231,0.021876338377996414,0.66635306711029707,0.20909090909090908
zone3,R02,ordinary,NO_RWG,1.8113718739759122,1.3841593057551855,0.42721256822072695,0.58425970504569835,0.38834959703249766,0.28530659001134395,0.104695854061643,0.055943287055781485,0.038574028536712761,0.017369258519068703,0.66627010857148072,0.19545454545454546
zone3,R02,ordinary,NO_SCREEN,1.7966015055771669,1.3566128228126422,0.43998868276452485,0.57585348317107554,0.38061182092504181,0.31713485651031631,0.077622831910752449,0.057484439969541001,0.04449484202450902,0.012989597945031975,0.66772022681878052,0.27272727272727271
zone3,R02,ordinary,OUTCOME_ORACLE,1.7358966761766255,1.3872627462466594,0.34863392992996611,0.57421437943927811,0.38922134997954089,0.28909612988118755,0.053603647460125553,0.049876793832220961,0.039632754484705886,0.010244039347515057,0.58398829141993669,0.26363636363636361
zone3,R02,ordinary,STATE_ORACLE,1.7829657249787132,1.3391310881091054,0.44383463686960756,0.57050103501311911,0.37570122128921685,0.33770565040358541,0.059948401724482715,0.057500780977320892,0.04670099819564863,0.010799782781672242,0.67157758575488746,0.35454545454545455
zone3,R02,ordinary,WIDTH_ONLY,1.7653517310817342,1.2983073436478976,0.46704438743383697,0.55526380266699704,0.36423387733943913,0.41599107276720532,0.037171671517222983,0.06422555917358673,0.056806653562249121,0.0074189056113375899,0.68375689278770257,0.50454545454545452
zone3,R02,ordinary,WIDTH_SAME_SCREEN,1.7934890465508788,1.3462115753395139,0.44727747121136502,0.57057471237000068,0.37769012219663489,0.24619907766761565,0.080799436873721625,0.048363835957059308,0.033392895609440199,0.014970940347619094,0.67598449370930336,0.31818181818181818
zone3,R02,overall,CLARA,1.9360587806449356,1.507905784064371,0.4281529965805651,0.59170704624544057,0.4228939238883081,0.1597065845267564,0.15253858101743839,0.047327771091524362,0.022483528733826138,0.0248442423576982,0.68813501578362168,0.086363636363636365
zone3,R02,overall,FEASIBLE_STATE_ORACLE,1.9251126585716403,1.4951286683557732,0.4299839902158677,0.58856948728070413,0.419304846442073,0.17072646334316563,0.13592762316343449,0.04645497773138027,0.023570166682814028,0.022884811048566191,0.69106587733636937,0.11818181818181818
zone3,R02,overall,FIX_REFERENCE_PRICE,2.0187086935603311,1.6759060896459679,0.34280260391436307,0.65911685546652299,0.47008502096179011,0.072947355140395714,0.49046558294678938,0.085765142941563816,0.0078394519346578432,0.077925691006905953,0.69273198296791139,0.027272727272727271
zone3,R02,overall,GLOBAL_SCORE_SAME_SCREEN,1.9290060232640036,1.4967935807856003,0.43221244247840368,0.58930098611721538,0.41977251847292341,0.17094384682783484,0.14418050097230978,0.047401019576104611,0.02372018678337668,0.023680832792727903,0.69028923802660758,0.10909090909090909
zone3,R02,overall,NO_BACKOFF_EXACT,1.9401827572485124,1.5140309777291425,0.42615177951937061,0.59319154381538808,0.42461448390650219,0.15555338588540898,0.16001170566326653,0.04783596940297366,0.021985118322478406,0.025850851080495219,0.68823356366240473,0.090909090909090912
zone3,R02,overall,NO_G,1.9178818198777641,1.478832262612233,0.4390495572655313,0.58372439837580137,0.4147272043792809,0.18674716362781774,0.12238310869215084,0.046992165388756432,0.026345225245460815,0.020646940143295569,0.6906092435710155,0.20000000000000001
zone3,R02,overall,NO_RWG,1.890662132179096,1.4276999700133,0.46296216216579583,0.56518770209658353,0.40036420084025509,0.29732161909696153,0.096456316922727034,0.056694268223351343,0.040607882192319644,0.016086386031031658,0.69395345263102248,0.47727272727272729
zone3,R02,overall,NO_SCREEN,1.8730713404124009,1.3959455988249676,0.47712574158743398,0.55581194146852841,0.39144443365252113,0.33089091893193912,0.072344498168128379,0.058743964739642315,0.046574288521191255,0.012169676218451008,0.69595676867517053,0.6045454545454545
zone3,R02,overall,OUTCOME_ORACLE,1.8169073775626559,1.4447958744388165,0.37211150312383967,0.55815245539947556,0.40516642118450141,0.30079455388963011,0.050179915536703229,0.050747122884585605,0.041126538130997599,0.0096205847535879869,0.61097218530122122,0.57727272727272727
zone3,R02,overall,STATE_ORACLE,1.8618423923051861,1.3805512258021257,0.4812911665030607,0.55132032312069179,0.38712017156745371,0.35250726716222419,0.05626046502111394,0.059072593826562006,0.048934087468513569,0.010138506358048388,0.70005682373939737,0.69545454545454544
zone3,R02,overall,WIDTH_ONLY,1.8453030912569499,1.3421921124728584,0.50311097878409161,0.53771579665457347,0.37634513973338979,0.43061140837137929,0.03520067353598276,0.066245721574224634,0.059248720776700285,0.0069970007975243189,0.71089187407624699,0.77272727272727271
zone3,R02,overall,WIDTH_SAME_SCREEN,1.8981543563580012,1.4370223824114503,0.4611319739465507,0.56862183222943041,0.40298285600827471,0.25838182358528072,0.077785818591329992,0.049502266913564082,0.03515667992214204,0.014345586991422032,0.70095113343282855,0.39090909090909093
zone3,R02,ramp,CLARA,2.0788137107463767,1.6246396943556998,0.45417401639067662,0.58756910487357028,0.4555159324973736,0.16374576112390549,0.15089542879778611,0.047520663590854176,0.023019948761316741,0.024500714829537414,0.73526303528878945,0.23181818181818181
zone3,R02,ramp,FEASIBLE_STATE_ORACLE,2.0691675922638679,1.6139639091223876,0.45520368314148019,0.58525788168607262,0.45251711642060072,0.1748445795054463,0.13444483915734481,0.046705788168864809,0.024135243287133276,0.022570544881731491,0.73828796921572593,0.24545454545454545
zone3,R02,ramp,FIX_REFERENCE_PRICE,2.1679649661364699,1.8044985648904122,0.36346640124605711,0.65014798675568919,0.50603808714195586,0.07539815382982494,0.48856605919090856,0.085457461502966722,0.0081299265046685925,0.0773275349982981,0.73952352515530473,0.090909090909090912
zone3,R02,ramp,GLOBAL_SCORE_SAME_SCREEN,2.0727265778399251,1.6150064571267562,0.45772012071316881,0.58556361369357757,0.45280996698362547,0.17518503935172866,0.14271328973909636,0.047656253061619441,0.024304683648491535,0.023351569413127875,0.73744780663343634,0.24545454545454545
zone3,R02,ramp,NO_BACKOFF_EXACT,2.0808483701021414,1.6277419241260294,0.45310644597611155,0.58816964440738995,0.45638734535420777,0.15994031642703674,0.15803341928939857,0.04801019252249962,0.022512620296179234,0.025497572226320365,0.73518472802372137,0.22727272727272727
zone3,R02,ramp,NO_G,2.066510887203076,1.6056369543064415,0.46087393289663453,0.58326632468249107,0.45017808416893046,0.19036041918428842,0.1208606611686453,0.047230242357417226,0.026893702461557568,0.020336539895859634,0.73682005880089763,0.26818181818181819
zone3,R02,ramp,NO_RWG,1.9990017273994349,1.4830794001851129,0.51592232721432252,0.53811551859547802,0.41575180492136632,0.30107265316485793,0.094901463950588114,0.05716681325453541,0.041421270598789112,0.015745542655746271,0.74746137891686604,0.62272727272727268
zone3,R02,ramp,NO_SCREEN,1.9802985952517116,1.4496169052258898,0.53068169002582244,0.5282406932795195,0.40635222768562929,0.33539089058072646,0.072134934448377042,0.059394572236511518,0.047388396320241936,0.012006175916269565,0.74894802993767162,0.75
zone3,R02,ramp,OUTCOME_ORACLE,1.9261421092471376,1.5122665411411211,0.41387556810601639,0.53279351169053368,0.42395044002136895,0.30496226709060231,0.050224704070105722,0.051253432241161578,0.041755149887377899,0.0094982823537836554,0.65691184372379108,0.72727272727272729
zone3,R02,ramp,STATE_ORACLE,1.9700253470747808,1.4351308016421009,0.53489454543268011,0.52431295395329536,0.40228309746546426,0.35723189811888056,0.056401991710599696,0.059824566482403627,0.049807244220759807,0.010017322261643802,0.75420468346893688,0.8136363636363636
zone3,R02,ramp,WIDTH_ONLY,1.9539759604524856,1.3975852854274722,0.55639067502501383,0.51184266218233276,0.39173660414674827,0.43501053352158303,0.03546119710715049,0.067132835424295198,0.060195811623690976,0.0069370238006041911,0.7646881390762329,0.86818181818181817
zone3,R02,ramp,WIDTH_SAME_SCREEN,2.0409417087248563,1.5524274697839615,0.48851423894089419,0.56467304577046262,0.43523159975250375,0.26309321831589416,0.077865287829272989,0.050082414934521036,0.035850361835776355,0.01423205309874466,0.74825020922246122,0.5
zone3,R05P6179775281,ordinary,CLARA,2.520792423577503,1.5608450672164886,0.95994735636101514,0.65946616289800142,0.43798042890365035,0.068073675040725409,0.49651215942551219,0.086533616520278273,0.0072495611023719216,0.079284055417906354,0.66549002811887559,0.013636363636363636
zone3,R05P6179775281,ordinary,FEASIBLE_STATE_ORACLE,2.4843112664151161,1.5577124947617118,0.92659877165340454,0.65967380481303506,0.4371004928208479,0.072647380845727236,0.48258176243781142,0.084545957712166664,0.0076033486942953289,0.076942609017871325,0.66044650228099411,0.018181818181818181
zone3,R05P6179775281,ordinary,FIX_REFERENCE_PRICE,2.520792423577503,1.5608450672164886,0.95994735636101514,0.65946616289800142,0.43798042890365035,0.068073675040725409,0.49651215942551219,0.086533616520278273,0.0072495611023719216,0.079284055417906354,0.66549002811887559,0.013636363636363636
zone3,R05P6179775281,ordinary,GLOBAL_SCORE_SAME_SCREEN,2.5532403094682024,1.5536591654496428,0.99958114401856013,0.63736013564025662,0.4359619171713901,0.034226431988675129,0.36026099237220199,0.055962037107468582,0.0049342255351369439,0.05102781157233164,0.64953834532755306,0.0090909090909090905
zone3,R05P6179775281,ordinary,NO_BACKOFF_EXACT,2.5268399050755668,1.564764219173711,0.96207568590185599,0.65898804261251409,0.43908131428489272,0.064709571904595822,0.49365278624597331,0.085359159454920522,0.0070500826285477582,0.078309076826372767,0.66472756681305267,0.013636363636363636
zone3,R05P6179775281,ordinary,NO_G,2.5028953446910225,1.5289565122252213,0.97393883246580182,0.65320131395220116,0.42902296963644043,0.090202890140954187,0.49092319668842815,0.088540152161435112,0.010085144379639886,0.078455007781795219,0.66881658034061142,0.072727272727272724
zone3,R05P6179775281,ordinary,NO_RWG,2.4993254804402665,1.5476261645604912,0.95169931587977619,0.65765940354865882,0.4342672540002801,0.13126290596517046,0.46584737968309353,0.089887370713918571,0.01460652829935063,0.075280842414567936,0.66796829334286245,0.054545454545454543
zone3,R05P6179775281,ordinary,NO_SCREEN,2.5103152351329094,1.5286817096212424,0.98163352551166727,0.65179810975077124,0.42894577789374971,0.12427920267586709,0.46879204394990581,0.089278228083460892,0.014146394552542964,0.07513183353091793,0.67039968540423389,0.081818181818181818
zone3,R05P6179775281,ordinary,OUTCOME_ORACLE,2.2151718968735215,1.4879342686990531,0.72723762817446824,0.67727954167556392,0.41749986752234813,0.014624095656629763,0.59504577649566592,0.08732602335535064,0.0016853033796055518,0.085640719975745086,0.56022258236850453,0
zone3,R05P6179775281,ordinary,STATE_ORACLE,2.4641774794075983,1.5176912458186667,0.94648623358893191,0.64976308433033747,0.42585856896044183,0.14788747223407742,0.440687990310142,0.08747630455980536,0.016572478169233365,0.070903826390571995,0.66433180667718872,0.12272727272727273
zone3,R05P6179775281,ordinary,WIDTH_ONLY,2.6102297802597989,1.2983073436478976,1.3119224366119016,0.55526380266699704,0.36423387733943913,0.41599107276720532,0.037171671517222983,0.06422555917358673,0.056806653562249121,0.0074189056113375899,0.68375689278770257,0.50454545454545452
zone3,R05P6179775281,ordinary,WIDTH_SAME_SCREEN,2.6021410778457912,1.369059243958376,1.2330818338874152,0.5774846527369456,0.3841080066401355,0.18968753668070917,0.10165343277210701,0.044571644324590348,0.026429150448829607,0.01814249387576073,0.67076947466448356,0.24090909090909091
zone3,R05P6179775281,overall,CLARA,2.6388347523267623,1.6759060896459679,0.96292866268079513,0.65911685546652299,0.47008502096179011,0.072947355140395714,0.49046558294678938,0.085765142941563816,0.0078394519346578432,0.077925691006905953,0.69273198296791139,0.027272727272727271
zone3,R05P6179775281,overall,FEASIBLE_STATE_ORACLE,2.6106075674451672,1.6618834214903253,0.948724145954843,0.65616439331527321,0.46614606923267726,0.077882753323000167,0.47566028859297516,0.083699239653725263,0.0082686363790406576,0.075430603274684579,0.68846596614649258,0.031818181818181815
zone3,R05P6179775281,overall,FIX_REFERENCE_PRICE,2.6388347523267623,1.6759060896459679,0.96292866268079513,0.65911685546652299,0.47008502096179011,0.072947355140395714,0.49046558294678938,0.085765142941563816,0.0078394519346578432,0.077925691006905953,0.69273198296791139,0.027272727272727271
zone3,R05P6179775281,overall,GLOBAL_SCORE_SAME_SCREEN,2.676950490069923,1.6396704647287919,1.0372800253411318,0.63276303258356348,0.45990647463674089,0.039913865394585718,0.34639111731682465,0.054842819892737336,0.0055748903142165762,0.049267929578520733,0.67473465544389311,0
zone3,R05P6179775281,overall,NO_BACKOFF_EXACT,2.6436967966619762,1.6769506648133841,0.96674613184859304,0.65832786128064091,0.47037844095263742,0.069667133039329296,0.48727931489679366,0.084541754302023597,0.0076178058580364241,0.076923948443987158,0.69229139354758207,0.013636363636363636
zone3,R05P6179775281,overall,NO_G,2.6253591495222532,1.6569985910299372,0.96836055849231695,0.65542427025471783,0.46477392584492783,0.095454754729185201,0.48285086067534316,0.087770674540440338,0.010737262651647579,0.077033411888792716,0.69418977934168291,0.077272727272727271
zone3,R05P6179775281,overall,NO_RWG,2.6116412143868848,1.6277632561648965,0.98387795822198887,0.64719527689305367,0.45656175313002884,0.1388661139570356,0.45726807572458783,0.089442650384299952,0.015756486640616296,0.073686163743683641,0.69553446930782348,0.13636363636363635
zone3,R05P6179775281,overall,NO_SCREEN,2.6222796880813659,1.6325713846937919,0.98970830338757398,0.64827245685006751,0.45791235103140393,0.12979031517205369,0.46298155427015281,0.088696114857567968,0.014893497323453022,0.073802617534114906,0.69987325415004575,0.17727272727272728
zone3,R05P6179775281,overall,OUTCOME_ORACLE,2.3050579657334374,1.5683202147082209,0.73673775102521588,0.67095485224253582,0.43986426957478336,0.01590430091319725,0.58824047600243323,0.086064413696698913,0.0018007871379984632,0.084263626558700427,0.58168538256828251,0
zone3,R05P6179775281,overall,STATE_ORACLE,2.5822401854976889,1.603029002990467,0.97921118250722261,0.64130138317539997,0.44961392920462762,0.1546239677963685,0.43322721032774297,0.086892895816165799,0.017510042161987011,0.069382853654178761,0.69448422039156865,0.21818181818181817
zone3,R05P6179775281,overall,WIDTH_ONLY,2.755425198945026,1.3421921124728584,1.4132330864721674,0.53771579665457347,0.37634513973338979,0.43061140837137929,0.03520067353598276,0.066245721574224634,0.059248720776700285,0.0069970007975243189,0.71089187407624699,0.77272727272727271
zone3,R05P6179775281,overall,WIDTH_SAME_SCREEN,2.7282737167557958,1.4707349505344085,1.2575387662213884,0.57869209731347426,0.41245267851472339,0.20195117013249664,0.098012885702531236,0.045523128182861597,0.02805607178696487,0.01746705639589672,0.6957771719492758,0.22272727272727272
zone3,R05P6179775281,ramp,CLARA,2.8254716020984398,1.8044985648904122,1.0209730372080257,0.65014798675568919,0.50603808714195586,0.07539815382982494,0.48856605919090856,0.085457461502966722,0.0081299265046685925,0.0773275349982981,0.73952352515530473,0.090909090909090912
zone3,R05P6179775281,ramp,FEASIBLE_STATE_ORACLE,2.8014576299919467,1.7863684860847104,1.0150891439072345,0.64595170797972568,0.50094536837630954,0.080614969299071262,0.4732984308003873,0.083370739976964953,0.0085863922060291052,0.07478434777093583,0.73555980066468296,0.090909090909090912
zone3,R05P6179775281,ramp,FIX_REFERENCE_PRICE,2.8254716020984398,1.8044985648904122,1.0209730372080257,0.65014798675568919,0.50603808714195586,0.07539815382982494,0.48856605919090856,0.085457461502966722,0.0081299265046685925,0.0773275349982981,0.73952352515530473,0.090909090909090912
zone3,R05P6179775281,ramp,GLOBAL_SCORE_SAME_SCREEN,2.8634127698339387,1.7418073636447156,1.1216054061892222,0.62088305766761387,0.4884281991515918,0.04243206929491232,0.33855268639811958,0.054245777093013141,0.005864918708333753,0.048380858384679384,0.7192750592775804,0.040909090909090909
zone3,R05P6179775281,ramp,NO_BACKOFF_EXACT,2.8286238038713525,1.8012023819525003,1.02742142191885,0.64840066637292115,0.50511219305827271,0.072422234240160102,0.48512520760304023,0.084215044317769883,0.0079040292162330678,0.076311015101536789,0.73928774288643972,0.090909090909090912
zone3,R05P6179775281,ramp,NO_G,2.8185873835316335,1.7998675978822127,1.018719785649419,0.64976276673170319,0.5047372537126863,0.097739778578489367,0.47990529656702785,0.087422079541693856,0.010962381147255973,0.076459698394437878,0.74020264713605222,0.090909090909090912
zone3,R05P6179775281,ramp,NO_RWG,2.7860614397942451,1.7113322510429354,1.0747291887513084,0.6241037997981953,0.47986777426345112,0.14155288290303802,0.45372978771850775,0.089169309106843148,0.016196369111546521,0.072972939995296623,0.74722551826216443,0.26363636363636361
zone3,R05P6179775281,ramp,NO_SCREEN,2.8004377644871181,1.744750277488855,1.0556874869982613,0.63512972340569662,0.48925486034376564,0.13158296083307944,0.46125558606351624,0.088406185185763514,0.015153268140125383,0.073252917045638119,0.75103469579890503,0.25454545454545452
zone3,R05P6179775281,ramp,OUTCOME_ORACLE,2.4559785854824461,1.6578048373637408,0.79817374811870445,0.65402464253326198,0.46483198390412733,0.016397369498597322,0.58530566433853259,0.085550733524581174,0.0018493195954164246,0.083701413929164761,0.61852791543732888,0.050000000000000003
zone3,R05P6179775281,ramp,STATE_ORACLE,2.758822402254042,1.6984757921511437,1.0603466101028973,0.62376627524730599,0.47625640940620656,0.15678577591284892,0.43048547038788126,0.086580413399728745,0.017829572616449435,0.068750840783279296,0.74752962400515632,0.29999999999999999
zone3,R05P6179775281,ramp,WIDTH_ONLY,2.9604804399921183,1.3975852854274722,1.5628951545646457,0.51184266218233276,0.39173660414674827,0.43501053352158303,0.03546119710715049,0.067132835424295198,0.060195811623690976,0.0069370238006041911,0.7646881390762329,0.86818181818181817
