price_id,regime,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap,IS,below_floor
R01,ramp,FEASIBLE_STATE_ORACLE,1.8232588619380572,1.5771992868762297,0.2460595750618273,0.5658289647915955,0.44208896685084281,0.22329182514404189,0.14473267464434419,0.054725537459102788,0.031047046916243638,0.023678490542859143,0.76233204426752266,0.42863636363636359
R01,ramp,OUTCOME_ORACLE,1.6831784734401816,1.3964444910070672,0.28673398243311427,0.50221678301042105,0.39131514778647142,0.41838524071348066,0.054608195118119797,0.071128856578182603,0.061328057461781195,0.0098007991164013996,0.77261153947249028,0.83772727272727265
R01,ramp,STATE_ORACLE,1.7128907396558515,1.4322138607554813,0.28067687890037019,0.51576933415980353,0.40136272355849767,0.34841515046744143,0.087624119291063132,0.065320259226693364,0.050671815849233581,0.014648443377459769,0.77920395483899729,0.79000000000000004
R01,ramp,WIDTH_ONLY,1.6831784734401816,1.3931233281914879,0.29005514524869402,0.50210519225478634,0.39038223688321871,0.4190270434763444,0.054577858296368117,0.0712135968406859,0.061417591490940879,0.0097960053497449968,0.79072361298351601,0.84136363636363642
R02,ordinary,CLARA,1.7270614810609053,1.3475941681185681,0.37946731294233715,0.61526445901861293,0.37790891165954804,0.13697844403421475,0.23107592722760648,0.05491311990121682,0.019122908112678794,0.035790211788538015,0.61470094617714133,0.025000000000000001
R02,ordinary,FEASIBLE_STATE_ORACLE,1.7122303539100714,1.3286927512421525,0.38353760266791881,0.61029169877898781,0.37259952489650983,0.14614002335385795,0.21295898901954952,0.053575569276536894,0.020175082924216291,0.033400486352320589,0.61534070763652582,0.038636363636363635
R02,ordinary,OUTCOME_ORACLE,1.6295318733042206,1.311316290411312,0.31821558289290852,0.59260226268146021,0.36771849657323996,0.23577645741081749,0.10833736010095844,0.051493778345731558,0.033602688285413997,0.017891090060317544,0.54392613896902708,0.11772727272727272
R02,ordinary,STATE_ORACLE,1.6810462967503601,1.2769372149853164,0.40410908176504368,0.59297216884111348,0.35806145291425245,0.27311036040217235,0.12651282771309008,0.059099808681703572,0.038980343137353921,0.020119465544349638,0.61965498476390402,0.13409090909090909
R02,ordinary,WIDTH_ONLY,1.6567302113061675,1.2311359378497451,0.42559427345642276,0.57349289430957762,0.34519592562897955,0.34595360656359675,0.081549390726374058,0.063094194559073197,0.04943500934576045,0.013659185213312736,0.62892175095825109,0.34363636363636363
R02,overall,CLARA,1.8777888937677922,1.4578915577855334,0.41989733598225876,0.59740762132565139,0.40869771215846046,0.1593868003165321,0.20347355068623357,0.054085769864194909,0.022264327262250406,0.031821442601944486,0.66901363011216597,0.059999999999999998
