zone_or_farm,predictor,horizon_steps,target_coverage,method,coverage,TUWR,width,overall_gap_pp,TUWR_pct
zone4,Ridge,24,0.59999999999999987,ACI,0.73720728534258462,0,0.72729818645587452,13.720728534258464,0
zone4,Ridge,24,0.59999999999999987,AgACI,0.75108412836079785,0,0.74835178307195405,15.1084128360798,0
zone4,Ridge,24,0.59999999999999987,EnbPI-RH,0.65452442902572994,0.18043742405832319,0.66309801151020376,5.4524429025729964,18.043742405832319
zone4,Ridge,24,0.59999999999999987,TSC,0.72564324949407344,0.0012150668286755001,0.7216211431793641,12.564324949407348,0.1215066828675577
zone4,Ridge,24,0.59999999999999987,EEE,0.60855738652789815,0.3125759416767922,0.67510662417195755,0.85573865278982797,31.257594167679216
zone4,Ridge,24,0.69999999999999984,Static,0.61087019369760043,0.56865127582017005,0.64618804230277327,-8.9129806302399537,56.865127582017003
zone4,Ridge,24,0.69999999999999984,ACI,0.80890430760335352,0,0.79570324240363111,10.890430760335356,0
zone4,Ridge,24,0.69999999999999984,AgACI,0.81352992194275786,0.0012150668286755001,0.80374426730828041,11.352992194275799,0.1215066828675577
zone4,Ridge,24,0.69999999999999984,EnbPI-RH,0.7398091934084996,0.16889428918590521,0.74290340742817218,3.9809193408499639,16.889428918590525
zone4,Ridge,24,0.69999999999999984,TSC,0.7987857762359063,0,0.79106372124855495,9.8785776235906315,0
zone4,Ridge,24,0.69999999999999984,EEE,0.69210754553339116,0.35449574726609961,0.74713473986071055,-0.78924544666088003,35.44957472660996
zone4,Ridge,24,0.80000000000000004,Static,0.71176640647585998,0.55194410692588092,0.74706659315888913,-8.8233593524139931,55.194410692588086
zone4,Ridge,24,0.80000000000000004,ACI,0.86412257877999421,0.0051640340218711998,0.86468160706216035,6.4122578779994166,0.51640340218712033
zone4,Ridge,24,0.80000000000000004,AgACI,0.87597571552471798,0.0018226002430133,0.86734612248460285,7.5975715524718046,0.1822600243013365
zone4,Ridge,24,0.80000000000000004,EnbPI-RH,0.82017924255565178,0.1856014580801944,0.8235235599661942,2.0179242555651844,18.560145808019438
zone4,Ridge,24,0.80000000000000004,TSC,0.85718415727088748,0.0057715674362088997,0.862179744163177,5.7184157270887548,0.57715674362089908
zone4,Ridge,24,0.80000000000000004,EEE,0.77825961260479903,0.35753341433778851,0.82565447066796072,-2.1740387395201006,35.753341433778857
zone4,Ridge,24,0.90000000000000002,Static,0.83521248915871626,0.53432563791008503,0.85669880994133185,-6.4787510841283646,53.432563791008505
zone4,Ridge,24,0.90000000000000002,ACI,0.9291702804278692,0.051944106925880897,0.92301915931886724,2.9170280427869288,5.1944106925880922
zone4,Ridge,24,0.90000000000000002,AgACI,0.90951141948540037,0.1856014580801944,0.91227684131500764,0.9511419485400352,18.560145808019438
zone4,Ridge,24,0.90000000000000002,EnbPI-RH,0.90604220873084695,0.21719319562575939,0.90341151310291423,0.60422087308470418,21.719319562575944
zone4,Ridge,24,0.90000000000000002,TSC,0.92830297773923076,0.028250303766707101,0.92261076339907022,2.8302977739230961,2.8250303766707168
zone4,Ridge,24,0.90000000000000002,EEE,0.87655391731714372,0.32472660996354802,0.89885158091952821,-2.3446082682856302,32.472660996354804
zone4,Ridge,24,0.94999999999999996,Static,0.90199479618386802,0.48936816524908872,0.91768383682956101,-4.8005203816131834,48.93681652490887
zone4,Ridge,24,0.94999999999999996,ACI,0.96386238797340285,0.069562575941676696,0.95047249392182742,1.3862387973402781,6.9562575941676803
zone4,Ridge,24,0.94999999999999996,AgACI,0.96415148886961555,0.082320777642770293,0.9506327599469282,1.4151488869615592,8.2320777642770349
zone4,Ridge,24,0.94999999999999996,EnbPI-RH,0.9447817288233592,0.27156743620899138,0.94647067195255596,-0.52182711766406431,27.15674362089915
zone4,Ridge,24,0.94999999999999996,TSC,0.96559699335067917,0.061360874848116601,0.95622401881517005,1.5596993350679431,6.1360874848116644
zone4,Ridge,24,0.94999999999999996,EEE,0.92945938132408201,0.34568651275820172,0.94131494066271804,-2.0540618675917832,34.568651275820173
zone4,Ridge,24,0.98999999999999999,Static,0.98120844174616917,0.2108140947752126,0.97994020907545643,-0.87915582538306003,21.081409477521262
zone4,Ridge,24,0.98999999999999999,ACI,0.99277247759468035,0.0066828675577155997,0.98674780469187162,0.2772477594680578,0.66828675577156738
zone4,Ridge,24,0.98999999999999999,AgACI,0.99074877132119121,0.053766707168894201,0.98652446961459517,0.074877132119110998,5.3766707168894285
zone4,Ridge,24,0.98999999999999999,EnbPI-RH,0.98872506504770163,0.13183475091130009,0.98399171161159604,-0.12749349522983561,13.183475091130012
zone4,Ridge,24,0.98999999999999999,TSC,0.99277247759468035,0.049210206561360798,0.98693605261076445,0.2772477594680578,4.9210206561360872
zone4,Ridge,24,0.98999999999999999,EEE,0.98438855160451,0.1746658566221142,0.98430104874838065,-0.5611448395489993,17.466585662211422
zone4,GBR,24,0.10000000000000001,Static,0.099450708297195697,0.15947752126366951,0.099154269899207101,-0.054929170280428,15.947752126366952
zone4,GBR,24,0.10000000000000001,ACI,0.21595836947094529,0,0.18868732530882801,11.595836947094536,0
zone4,GBR,24,0.10000000000000001,AgACI,0.27348944781728818,0,0.23621383961828041,17.348944781728822,0
zone4,GBR,24,0.10000000000000001,EnbPI-RH,0.12575888985255851,0.052551640340218697,0.11943834762746849,2.5758889852558529,5.2551640340218713
zone4,GBR,24,0.10000000000000001,TSC,0.18502457357617799,0,0.1659247700073174,8.5024573576178071,0
zone4,GBR,24,0.10000000000000001,EEE,0.16247470367158129,0.0078979343863912008,0.16087344561344649,6.2474703671581366,0.7897934386391251
zone4,GBR,24,0.20000000000000001,Static,0.21884937843307309,0.19866342648845681,0.20309294890696791,1.8849378433073127,19.866342648845688
zone4,GBR,24,0.20000000000000001,ACI,0.36571263370916451,0,0.3261203352274078,16.571263370916451,0
zone4,GBR,24,0.20000000000000001,AgACI,0.41919629950852838,0,0.37134189426434511,21.919629950852848,0
zone4,GBR,24,0.20000000000000001,EnbPI-RH,0.2353281295172015,0.1856014580801944,0.213434227931975,3.5328129517201488,18.560145808019438
zone4,GBR,24,0.20000000000000001,TSC,0.33246603064469488,0,0.29379320453468682,13.246603064469497,0
zone4,GBR,24,0.20000000000000001,EEE,0.28274067649609708,0.015795868772782499,0.27849735158267452,8.2740676496097123,1.5795868772782502
zone4,GBR,24,0.29999999999999988,Static,0.30615784908933208,0.2797691373025516,0.2880071932477552,0.61578490893322013,27.976913730255166
zone4,GBR,24,0.29999999999999988,ACI,0.470656259034403,0,0.42212900256395869,17.065625903440303,0
zone4,GBR,24,0.29999999999999988,AgACI,0.52038161318300091,0,0.47945290630677517,22.038161318300087,0
zone4,GBR,24,0.29999999999999988,EnbPI-RH,0.33853714946516328,0.1950182260024301,0.30679572541975192,3.8537149465163352,19.501822600243013
zone4,GBR,24,0.29999999999999988,TSC,0.43856605955478462,0,0.39295362010662688,13.856605955478464,0
zone4,GBR,24,0.29999999999999988,EEE,0.37901127493495218,0.0106318347509113,0.3740962068845603,7.9011274934952302,1.06318347509113
zone4,GBR,24,0.40000000000000002,Static,0.3992483376698468,0.3055893074119076,0.38007197172632318,-0.075166233015322395,30.558930741190764
zone4,GBR,24,0.40000000000000002,ACI,0.56837236195432195,0,0.52139432157244281,16.837236195432205,0
zone4,GBR,24,0.40000000000000002,AgACI,0.61202659728245146,0,0.57613975963282005,21.202659728245155,0
zone4,GBR,24,0.40000000000000002,EnbPI-RH,0.43422954611159292,0.2089914945321992,0.40370629488521809,3.4229546111592901,20.899149453219927
zone4,GBR,24,0.40000000000000002,TSC,0.54640069384215095,0,0.49032474068536869,14.640069384215092,0
zone4,GBR,24,0.40000000000000002,EEE,0.46978895634576462,0.048906439854191901,0.47032808695420131,6.9788956345764657,4.8906439854191994
zone4,GBR,24,0.5,Static,0.48366579936397802,0.34659781287970831,0.46939154138049449,-1.6334200636021978,34.659781287970837
zone4,GBR,24,0.5,ACI,0.6565481352992194,0,0.61852519452498156,15.65481352992194,0
zone4,GBR,24,0.5,AgACI,0.6811217114773056,0,0.65111078911498177,18.11217114773056,0
zone4,GBR,24,0.5,EnbPI-RH,0.53021104365423533,0.22296476306196841,0.5010179346783844,3.021104365423533,22.296476306196841
zone4,GBR,24,0.5,TSC,0.63544376987568663,0,0.58836154935770735,13.544376987568665,0
zone4,GBR,24,0.5,EEE,0.54900260190806593,0.095990279465370601,0.56001136492471215,4.900260190806593,9.5990279465370598
zone4,GBR,24,0.59999999999999987,Static,0.57704538884070544,0.39368165249088688,0.56635188570245265,-2.2954611159294536,39.368165249088698
zone4,GBR,24,0.59999999999999987,ACI,0.73287077189939276,0,0.70483432888555297,13.287077189939287,0
zone4,GBR,24,0.59999999999999987,AgACI,0.74501300954032945,0,0.73297465044598176,14.501300954032958,0
zone4,GBR,24,0.59999999999999987,EnbPI-RH,0.62127782596126035,0.2393681652490886,0.60353096628138381,2.1277825961260488,23.93681652490887
zone4,GBR,24,0.59999999999999987,TSC,0.72708875397513717,0,0.67895420834359521,12.708875397513728,0
zone4,GBR,24,0.59999999999999987,EEE,0.63342006360219705,0.14671931956257589,0.6519229578288428,3.3420063602197181,14.671931956257596
zone4,GBR,24,0.69999999999999984,Static,0.66290835501590051,0.4425880923450789,0.65655301713462944,-3.7091644984099448,44.258809234507886
zone4,GBR,24,0.69999999999999984,ACI,0.79734027175484234,0,0.77923920988840634,9.7340271754842504,0
zone4,GBR,24,0.69999999999999984,AgACI,0.81006071118820455,0,0.79958620317256401,11.00607111882047,0
zone4,GBR,24,0.69999999999999984,EnbPI-RH,0.70742989303266846,0.2600243013365735,0.69542218157300095,0.74298930326684987,26.002430133657349
zone4,GBR,24,0.69999999999999984,TSC,0.79126915293437405,0,0.76238648251265662,9.126915293437408,0
zone4,GBR,24,0.69999999999999984,EEE,0.70396068227811504,0.1822600243013365,0.73270015294214863,0.39606822781150791,18.226002430133654
zone4,GBR,24,0.80000000000000004,Static,0.76149176062445778,0.45656136087484811,0.77254671678683895,-3.8508239375542153,45.656136087484811
zone4,GBR,24,0.80000000000000004,ACI,0.86672448684590908,0.0030376670716889,0.85405040559261891,6.6724486845909148,0.30376670716889431
zone4,GBR,24,0.80000000000000004,AgACI,0.87366290835501592,0.0045565006075334001,0.86468051392720091,7.3662908355015873,0.45565006075334141
zone4,GBR,24,0.80000000000000004,EnbPI-RH,0.80572419774501303,0.23876063183475091,0.80045947865463907,0.57241977450129822,23.87606318347509
zone4,GBR,24,0.80000000000000004,TSC,0.86788089043076033,0.0045565006075334001,0.84810354430839985,6.7880890430760292,0.45565006075334141
zone4,GBR,24,0.80000000000000004,EEE,0.79242555651922508,0.28371810449574719,0.82293427874032554,-0.75744434807748495,28.371810449574724
zone4,GBR,24,0.90000000000000002,Static,0.85487135010118531,0.47144592952612391,0.86646892940102616,-4.5128649898814723,47.144592952612399
zone4,GBR,24,0.90000000000000002,ACI,0.92656837236195444,0.023997569866342602,0.92863319639949216,2.6568372361954307,2.399756986634265
zone4,GBR,24,0.90000000000000002,AgACI,0.92078635443769885,0.077156743620899096,0.9244073398579068,2.0786354437698722,7.7156743620899153
zone4,GBR,24,0.90000000000000002,EnbPI-RH,0.90141659439144262,0.20747266099635481,0.88762389743723136,0.1416594391442593,20.747266099635478
zone4,GBR,24,0.90000000000000002,TSC,0.92685747325816725,0.036148238153098401,0.92115211231167238,2.6857473258167119,3.6148238153098418
zone4,GBR,24,0.90000000000000002,EEE,0.88204683434518638,0.3520656136087485,0.90178334077391364,-1.795316565481353,35.206561360874851
zone4,GBR,24,0.94999999999999996,Static,0.92627927146574163,0.47174969623329283,0.92451941958025197,-2.372072853425844,47.174969623329282
zone4,GBR,24,0.94999999999999996,ACI,0.96530789245446635,0.097812879708383899,0.95205943428520423,1.5307892454466621,9.7812879708383971
zone4,GBR,24,0.94999999999999996,AgACI,0.96097137901127483,0.15218712029161599,0.95207944561228397,1.0971379011274984,15.218712029161605
zone4,GBR,24,0.94999999999999996,EnbPI-RH,0.94680543509684878,0.19380315917375451,0.93483141934821679,-0.31945649031511753,19.380315917375452
zone4,GBR,24,0.94999999999999996,TSC,0.96733159872795604,0.054070473876063098,0.95388216207803356,1.7331598727956088,5.4070473876063181
zone4,GBR,24,0.94999999999999996,EEE,0.94217982075744444,0.26852976913730248,0.94087242970648644,-0.78201792425556238,26.852976913730249
zone4,GBR,24,0.98999999999999999,Static,0.98091934084995658,0.267010935601458,0.97805361992396322,-0.9080659150043302,26.701093560145807
zone4,GBR,24,0.98999999999999999,ACI,0.99190517490604224,0.096597812879708297,0.98876763233848541,0.19051749060422499,9.6597812879708407
zone4,GBR,24,0.98999999999999999,AgACI,0.99190517490604224,0.096597812879708297,0.9895058898489868,0.19051749060422499,9.6597812879708407
zone4,GBR,24,0.98999999999999999,EnbPI-RH,0.98872506504770163,0.0482989064398541,0.98147172158674845,-0.12749349522983561,4.8298906439854203
zone4,GBR,24,0.98999999999999999,TSC,0.99190517490604224,0.096597812879708297,0.98786417548579875,0.19051749060422499,9.6597812879708407
zone4,GBR,24,0.98999999999999999,EEE,0.99074877132119121,0.050729040097205302,0.98444971592454644,0.074877132119110998,5.072904009720534
zone4,MLP,24,0.10000000000000001,Static,0.089814011756769702,0.24878493317132441,0.074782928403930402,-1.0185988243230222,24.878493317132438
zone4,MLP,24,0.10000000000000001,ACI,0.1980341139057531,0,0.175526044551164,9.8034113905753095,0
zone4,MLP,24,0.10000000000000001,AgACI,0.24515755998843591,0,0.2227166432631659,14.515755998843597,0
zone4,MLP,24,0.10000000000000001,EnbPI-RH,0.1150621566926857,0.1142162818955042,0.098508972036762399,1.5062156692685735,11.421628189550423
zone4,MLP,24,0.10000000000000001,TSC,0.16700395104558149,0,0.1503420755005597,6.7003951045581571,0
zone4,MLP,24,0.10000000000000001,EEE,0.15418714464681499,0.0017213446739570001,0.14288364706375689,5.4187144646815071,0.1721344673957067
zone4,MLP,24,0.20000000000000001,Static,0.18425363785294399,0.31591737545565002,0.15425557200032669,-1.5746362147055992,31.591737545565007
zone4,MLP,24,0.20000000000000001,ACI,0.32870771899392881,0,0.29590736856320682,12.870771899392883,0
zone4,MLP,24,0.20000000000000001,AgACI,0.39038257685265487,0,0.35532652308330331,19.038257685265489,0
zone4,MLP,24,0.20000000000000001,EnbPI-RH,0.2190421123638816,0.16950182260024299,0.19354365530535611,1.9042112363881647,16.950182260024302
zone4,MLP,24,0.20000000000000001,TSC,0.28919726317818251,0,0.26013448430525749,8.9197263178182489,0
zone4,MLP,24,0.20000000000000001,EEE,0.25864893514503218,0.018934791413527701,0.2497582797380484,5.8648935145032279,1.8934791413527745
zone4,MLP,24,0.29999999999999988,Static,0.27300761299026688,0.38801134062373432,0.23567681611428309,-2.699238700973305,38.801134062373443
zone4,MLP,24,0.29999999999999988,ACI,0.42700202370627338,0,0.39495861112238112,12.70020237062735,0
zone4,MLP,24,0.29999999999999988,AgACI,0.4945552664546593,0,0.45310462082842962,19.455526645465937,0
zone4,MLP,24,0.29999999999999988,EnbPI-RH,0.32080562783077948,0.21648440664236529,0.28576572203344958,2.0805627830779603,21.648440664236528
zone4,MLP,24,0.29999999999999988,TSC,0.39192444829912298,0,0.35952666333822619,9.1924448299123043,0
zone4,MLP,24,0.29999999999999988,EEE,0.3478847451093765,0.075637910085054605,0.34237644252463573,4.7884745109376512,7.5637910085054676
zone4,MLP,24,0.40000000000000002,Static,0.36677267032861133,0.43175374645605502,0.32000176078630538,-3.3227329671388697,43.175374645605515
zone4,MLP,24,0.40000000000000002,ACI,0.52018887925219226,0,0.48365144956384892,12.018887925219236,0
zone4,MLP,24,0.40000000000000002,AgACI,0.5707815360894285,0,0.52749778841088291,17.078153608942849,0
zone4,MLP,24,0.40000000000000002,EnbPI-RH,0.41717259323503902,0.28959092750101251,0.37693294345272199,1.7172593235039002,28.959092750101256
zone4,MLP,24,0.40000000000000002,TSC,0.4877132119109569,0.00081004455245030002,0.44828063269388613,8.7713211910956872,0.081004455245038395
zone4,MLP,24,0.40000000000000002,EEE,0.42786932639491182,0.17719724584852159,0.4270209855534392,2.7869326394911802,17.719724584852166
zone4,MLP,24,0.5,Static,0.46391057145610481,0.41980558930741191,0.41276405502159202,-3.6089428543895128,41.980558930741189
zone4,MLP,24,0.5,ACI,0.60084802929555736,0,0.56317390359964226,10.084802929555748,0
zone4,MLP,24,0.5,AgACI,0.64228582441938897,0,0.59971593993583572,14.228582441938908,0
zone4,MLP,24,0.5,EnbPI-RH,0.50804664161125557,0.33242203321182662,0.46633019324207592,0.80466416112556782,33.242203321182664
zone4,MLP,24,0.5,TSC,0.58147826924930135,0.0076954232482785998,0.53323454316241892,8.1478269249301345,0.76954232482786555
zone4,MLP,24,0.5,EEE,0.51488869615495803,0.241190765492102,0.51049602294979057,1.4888696154958023,24.119076549210209
zone4,MLP,24,0.59999999999999987,Static,0.5612412065144069,0.41494532199270961,0.5102358924225936,-3.8758793485593079,41.494532199270957
zone4,MLP,24,0.59999999999999987,ACI,0.67418328996819876,0.0044552450384771,0.63898049249413025,7.4183289968198896,0.44552450384771158
zone4,MLP,24,0.59999999999999987,AgACI,0.7069480582056471,0.00081004455245030002,0.67169177604308616,10.694805820564712,0.081004455245038395
zone4,MLP,24,0.59999999999999987,EnbPI-RH,0.60258263467283413,0.32847306601863102,0.55724289764125801,0.25826346728341493,32.847306601863103
zone4,MLP,24,0.59999999999999987,TSC,0.66445022646236873,0.020149858242203299,0.6131085037307018,6.4450226462368754,2.0149858242203318
zone4,MLP,24,0.59999999999999987,EEE,0.59419870868266345,0.2723774807614418,0.5945377646502692,-0.58012913173364211,27.237748076144182
zone4,MLP,24,0.69999999999999984,Static,0.6552953647489641,0.40775617658971242,0.60826488256011835,-4.4704635251035851,40.775617658971242
zone4,MLP,24,0.69999999999999984,ACI,0.74954225691432974,0.019238558120696601,0.71178219583183744,4.9542256914329785,1.9238558120696641
zone4,MLP,24,0.69999999999999984,AgACI,0.76688831068709651,0.0062778452814904002,0.73551884315330085,6.6888310687096553,0.62778452814904806
zone4,MLP,24,0.69999999999999984,EnbPI-RH,0.69393851787607197,0.30832320777642758,0.649503365561928,-0.60614821239278738,30.832320777642767
zone4,MLP,24,0.69999999999999984,TSC,0.7417365327165848,0.046881328473066003,0.6942211732730188,4.173653271658484,4.6881328473066013
zone4,MLP,24,0.69999999999999984,EEE,0.67620699624168834,0.32077764277035231,0.67626732177679127,-2.3793003758311611,32.077764277035243
zone4,MLP,24,0.80000000000000004,Static,0.76390093475956444,0.38051842851356821,0.72502724047111833,-3.6099065240435602,38.051842851356817
zone4,MLP,24,0.80000000000000004,ACI,0.82856316854582235,0.0485014175779667,0.79341799765463106,2.856316854582241,4.8501417577966803
zone4,MLP,24,0.80000000000000004,AgACI,0.83309241591982264,0.044957472660996298,0.79809927354739996,3.3092415919822598,4.4957472660996354
zone4,MLP,24,0.80000000000000004,EnbPI-RH,0.78673990556037376,0.30488051842851349,0.75245171348151885,-1.3260094439626169,30.488051842851355
zone4,MLP,24,0.80000000000000004,TSC,0.81902283897080075,0.076447954637505006,0.78000382241139321,1.9022838970800813,7.6447954637505058
zone4,MLP,24,0.80000000000000004,EEE,0.77189939288811793,0.33950992304576738,0.7672490562886658,-2.8100607111882114,33.950992304576751
zone4,MLP,24,0.90000000000000002,Static,0.86923002794642001,0.36168489266909681,0.85733483268804822,-3.0769972053580008,36.168489266909681
zone4,MLP,24,0.90000000000000002,ACI,0.90719861231569821,0.072802754151478299,0.88773836758897251,0.71986123156981818,7.2802754151478339
zone4,MLP,24,0.90000000000000002,AgACI,0.90671677748867685,0.1218104495747266,0.88713729624192195,0.67167774886768283,12.181044957472659
zone4,MLP,24,0.90000000000000002,EnbPI-RH,0.88590151296135677,0.3025516403402187,0.86577470372819065,-1.4098487038643135,30.25516403402187
zone4,MLP,24,0.90000000000000002,TSC,0.90450033728437884,0.1076346699068448,0.88660891268204645,0.45003372843789302,10.763466990684488
zone4,MLP,24,0.90000000000000002,EEE,0.87154283511612207,0.3181449979748886,0.8744963000617838,-2.8457164883877839,31.81449979748886
zone4,MLP,24,0.94999999999999996,Static,0.92541196877710319,0.39752936411502632,0.92636492458891195,-2.4588031222896767,39.752936411502631
zone4,MLP,24,0.94999999999999996,ACI,0.95172015033246604,0.16261644390441471,0.94270222005691995,0.17201503324660861,16.261644390441475
zone4,MLP,24,0.94999999999999996,AgACI,0.93967427965693362,0.32361279870392867,0.92175767533384045,-1.0325720343066336,32.36127987039287
zone4,MLP,24,0.94999999999999996,EnbPI-RH,0.93938517876072081,0.34761036857027128,0.92707784404600457,-1.0614821239279149,34.761036857027136
zone4,MLP,24,0.94999999999999996,TSC,0.95162378336706155,0.13406237343053859,0.94440343026119355,0.16237833670618149,13.406237343053869
zone4,MLP,24,0.94999999999999996,EEE,0.92464103305386924,0.42415957877683269,0.92947566600641862,-2.5358966946130823,42.415957877683283
zone4,MLP,24,0.98999999999999999,Static,0.97523368989110515,0.33738355609558518,0.98334599007337764,-1.476631010889462,33.738355609558525
zone4,MLP,24,0.98999999999999999,ACI,0.98978510166714839,0.1172539489671932,0.98600395601289281,-0.0214898332851487,11.725394896719321
zone4,MLP,24,0.98999999999999999,AgACI,0.98949600077093558,0.098217901984609099,0.98733688115338736,-0.05039992290643,9.8217901984609153
zone4,MLP,24,0.98999999999999999,EnbPI-RH,0.98188301050399918,0.29566626164439042,0.98042139925981842,-0.81169894960008138,29.566626164439043
zone4,MLP,24,0.98999999999999999,TSC,0.99084513828659515,0.088294856217091905,0.99046269528341879,0.084513828659538104,8.8294856217091944
zone4,MLP,24,0.98999999999999999,EEE,0.97764286402621181,0.33232077764277029,0.98427705662486842,-1.235713597378818,33.232077764277037
zone4,QRLSTM,24,0.10000000000000001,Static,0.083839259901705598,0.31662616443904412,0.072196740950116994,-1.6160740098294313,31.662616443904408
zone4,QRLSTM,24,0.10000000000000001,ACI,0.21566926857473251,0,0.1824887964009175,11.566926857473261,0
zone4,QRLSTM,24,0.10000000000000001,AgACI,0.2665510263081815,0,0.2330328392985857,16.655102630818156,0
zone4,QRLSTM,24,0.10000000000000001,EnbPI-RH,0.1128457164883877,0.11279870392871599,0.095392256878803094,1.2845716488387782,11.279870392871608
zone4,QRLSTM,24,0.10000000000000001,TSC,0.18386816999132691,0,0.1531500590083934,8.3868169991326962,0
zone4,QRLSTM,24,0.10000000000000001,EEE,0.16025826346728339,0.0010125556905629001,0.1457776583821058,6.0258263467283415,0.101255569056298
zone4,QRLSTM,24,0.20000000000000001,Static,0.18454273874915669,0.34872417982989062,0.1494561811839,-1.5457261250843235,34.872417982989063
zone4,QRLSTM,24,0.20000000000000001,ACI,0.33583887443384403,0,0.29913340064543281,13.583887443384407,0
zone4,QRLSTM,24,0.20000000000000001,AgACI,0.39510455815746359,0,0.3573597406904197,19.510455815746365,0
zone4,QRLSTM,24,0.20000000000000001,EnbPI-RH,0.21644020429796659,0.2044349939246658,0.18000438304391819,1.6440204297966641,20.443499392466585
zone4,QRLSTM,24,0.20000000000000001,TSC,0.30268863833477883,0.00020251113811250001,0.2602210459128414,10.268863833477882,0.020251113811259599
zone4,QRLSTM,24,0.20000000000000001,EEE,0.2601908065915004,0.015998379910894998,0.24648842639091839,6.0190806591500445,1.59983799108951
zone4,QRLSTM,24,0.29999999999999988,Static,0.27368218174809672,0.39702308626974481,0.2203699933000762,-2.6317818251903216,39.702308626974485
zone4,QRLSTM,24,0.29999999999999988,ACI,0.43345861038835881,0,0.395694542634005,13.345861038835888,0
zone4,QRLSTM,24,0.29999999999999988,AgACI,0.48742411101474409,0,0.4520639970914514,18.742411101474417,0
zone4,QRLSTM,24,0.29999999999999988,EnbPI-RH,0.31858918762648158,0.2215471850951802,0.2648706592129611,1.8589187626481647,22.154718509518023
zone4,QRLSTM,24,0.29999999999999988,TSC,0.4046448877324853,0.00091130012150660001,0.35068902673982272,10.464488773248531,0.091130012150668196
zone4,QRLSTM,24,0.29999999999999988,EEE,0.350293919244483,0.059335763466990599,0.33324979805962363,5.0293919244483005,5.9335763466990681
zone4,QRLSTM,24,0.40000000000000002,Static,0.35752144164980237,0.45038477116241388,0.29301378081686291,-4.2478558350197604,45.038477116241403
zone4,QRLSTM,24,0.40000000000000002,ACI,0.51729787029006447,0,0.48016339467350572,11.729787029006456,0
zone4,QRLSTM,24,0.40000000000000002,AgACI,0.56654138961164113,0.0016200891049007,0.52537813599054295,16.654138961164112,0.1620089104900769
zone4,QRLSTM,24,0.40000000000000002,EnbPI-RH,0.41813626288908162,0.23795058728230051,0.35584544530531348,1.81362628890816,23.795058728230053
zone4,QRLSTM,24,0.40000000000000002,TSC,0.49571167003951039,0.0034426893479141,0.43944014623513,9.5711670039510448,0.34426893479141352
zone4,QRLSTM,24,0.40000000000000002,EEE,0.42979666570299702,0.1245443499392466,0.41360018919655489,2.9796665702996994,12.454434993924666
zone4,QRLSTM,24,0.5,Static,0.44184253637852938,0.50739165654110974,0.37481176952802969,-5.8157463621470562,50.739165654110977
zone4,QRLSTM,24,0.5,ACI,0.59304230509781242,0.0032401782098015002,0.55271484752440814,9.3042305097812399,0.32401782098015391
zone4,QRLSTM,24,0.5,AgACI,0.63660017346053765,0,0.59630374097652217,13.660017346053776,0
zone4,QRLSTM,24,0.5,EnbPI-RH,0.51382865953551116,0.26134062373430528,0.4489168696498203,1.3828659535511267,26.134062373430535
zone4,QRLSTM,24,0.5,TSC,0.57656355401368398,0.027237748076144101,0.51839873839796025,7.6563554013684083,2.7237748076144186
zone4,QRLSTM,24,0.5,EEE,0.50419196299508517,0.2389631429728635,0.49318680691969541,0.41919629950852849,23.896314297286349
zone4,QRLSTM,24,0.59999999999999987,Static,0.53830586874819297,0.50941676792223556,0.47009505675225999,-6.1694131251806894,50.941676792223568
zone4,QRLSTM,24,0.59999999999999987,ACI,0.67158138190228378,0.0043539894694207999,0.62719483199636505,7.1581381902283923,0.43539894694208181
zone4,QRLSTM,24,0.59999999999999987,AgACI,0.70396068227811504,0.00070878898339400004,0.66299546270298282,10.396068227811506,0.070878898339408594
zone4,QRLSTM,24,0.59999999999999987,EnbPI-RH,0.60894285438951523,0.27440259214256779,0.54375543180306884,0.89428543895152535,27.440259214256784
zone4,QRLSTM,24,0.59999999999999987,TSC,0.65760817191866616,0.042426083434588903,0.59961029463542348,5.7608171918666295,4.2426083434588895
zone4,QRLSTM,24,0.59999999999999987,EEE,0.59207863544376993,0.26073309031996761,0.57601019581366586,-0.79213645562300483,26.073309031996761
zone4,QRLSTM,24,0.69999999999999984,Static,0.6447913655198998,0.45990279465370593,0.58272717959745535,-5.5208634480100161,45.990279465370591
zone4,QRLSTM,24,0.69999999999999984,ACI,0.74800038546786163,0.012555690562980899,0.70005564973294865,4.8000385467861673,1.2555690562980963
zone4,QRLSTM,24,0.69999999999999984,AgACI,0.76688831068709651,0.0022276225192385001,0.73550654711436547,6.6888310687096553,0.22276225192385579
zone4,QRLSTM,24,0.69999999999999984,EnbPI-RH,0.70135877421220005,0.2869582827055488,0.64246818490148483,0.1358774212200097,28.69582827055488
zone4,QRLSTM,24,0.69999999999999984,TSC,0.73489447817288234,0.060247063588497303,0.68002854961356707,3.4894478172882386,6.0247063588497367
zone4,QRLSTM,24,0.69999999999999984,EEE,0.67119591404066681,0.30801944106925883,0.66518939033655811,-2.8804085959333148,30.801944106925884
zone4,QRLSTM,24,0.80000000000000004,Static,0.74780765153705298,0.46051032806804371,0.70088722271780013,-5.2192348462946958,46.051032806804379
zone4,QRLSTM,24,0.80000000000000004,ACI,0.82490122386046061,0.053665451599837898,0.78660720918295945,2.4901223860460564,5.366545159983799
zone4,QRLSTM,24,0.80000000000000004,AgACI,0.83097234268092901,0.0347306601863102,0.80975364627851254,3.0972342680928966,3.4730660186310249
